kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
3,1,0,1,0,0,1,0,33,23,1,0,1,48,40,18.54619026184082,51.03091049194336,32.48469924926758,13,1089
2,0,0,0,0,1,0,0,27,20,0,1,0,0,0,0.0,39.59040832519531,39.59040832519531,9,729
2,0,0,0,1,0,0,0,35,31,1,0,1,36,20,9.036940574645996,65.31578063964844,56.27880859375,16,1225
3,1,0,1,0,0,1,0,31,23,0,1,1,52,26,15.229499816894531,50.83147048950195,35.601966857910156,12,961
2,0,0,0,1,0,0,0,30,19,1,0,1,40,40,10.086519241333008,46.202781677246094,36.116249084472656,0,900
2,0,0,1,0,0,1,0,27,21,1,0,1,50,40,16.174129486083984,55.071807861328125,38.89765930175781,13,729
2,0,0,1,0,0,1,0,35,28,1,0,0,0,0,0.0,44.0931282043457,44.0931282043457,12,1225
2,0,0,1,0,0,1,0,35,21,1,0,1,52,40,23.101390838623047,62.996192932128906,39.89478302001953,12,1225
3,1,0,0,1,0,0,0,26,21,1,0,1,30,6,0.43032997846603394,40.32508850097656,39.89478302001953,12,676
2,0,0,0,1,0,0,0,32,19,1,0,1,52,40,20.750329971313477,50.91543960571289,30.165109634399414,12,1024
2,0,0,0,1,0,0,0,25,19,1,0,1,50,40,27.29974937438965,109.91268920898438,82.6129379272461,12,625
2,0,0,0,0,1,0,0,27,17,1,0,0,0,0,0.0,44.0931282043457,44.0931282043457,12,729
3,1,0,0,0,1,0,0,21,16,1,0,0,0,0,0.0,0.0,0.0,12,441
3,1,0,1,0,0,1,0,30,23,1,0,0,0,0,0.0,43.59980773925781,43.59980773925781,12,900
4,1,0,0,0,1,0,0,27,17,1,0,0,0,0,0.0,33.597251892089844,33.597251892089844,10,729
2,0,1,0,1,1,1,0,29,21,1,0,0,0,0,0.0,33.597251892089844,33.597251892089844,12,841
4,1,0,1,0,0,1,0,35,18,1,0,0,0,0,0.0,0.8921500444412231,0.8921500444412231,12,1225
2,0,1,0,1,1,1,0,32,18,1,0,0,0,0,0.0,49.131160736083984,49.131160736083984,12,1024
2,0,0,0,1,0,0,0,23,18,0,1,0,0,0,0.0,39.90528106689453,39.90528106689453,9,529
4,1,0,0,1,0,0,0,35,18,1,0,1,10,32,1.0600799322128296,57.33890914916992,56.27880859375,10,1225
2,0,0,0,0,1,0,0,26,20,1,0,1,52,40,25.137590408325195,75.89556121826172,50.757999420166016,12,676
3,1,1,0,1,1,1,0,35,19,1,0,1,45,40,10.506360054016113,54.5994987487793,44.0931282043457,12,1225
2,0,0,0,1,0,0,0,29,20,0,1,0,0,0,0.0,29.3989200592041,29.3989200592041,13,841
4,1,0,0,0,1,0,0,34,22,1,0,0,0,0,0.0,28.49626922607422,28.49626922607422,12,1156
3,1,0,1,0,0,1,0,28,21,0,1,1,26,20,3.432149887084961,55.92197036743164,52.48980712890625,17,784
4,1,0,1,0,0,1,0,34,19,1,0,0,0,0,0.0,42.53974914550781,42.53974914550781,12,1156
2,0,0,1,0,0,1,0,27,15,1,0,1,26,40,21.002220153808594,47.598751068115234,26.596519470214844,12,729
2,0,1,0,1,1,1,0,23,18,1,0,0,0,0,0.0,3.579090118408203,3.579090118408203,12,529
4,1,0,0,0,1,0,0,34,18,1,0,0,0,0,0.0,46.19231033325195,46.19231033325195,11,1156
2,0,0,1,0,0,1,0,24,19,1,0,0,0,0,0.0,41.64759063720703,41.64759063720703,12,576
3,1,0,0,1,0,0,0,27,20,1,0,1,51,40,3.579090118408203,22.49264144897461,18.913551330566406,12,729
3,1,0,1,0,0,1,0,26,18,1,0,0,0,0,0.0,46.19231033325195,46.19231033325195,12,676
2,0,1,0,1,1,1,0,25,21,1,0,1,52,40,13.928019523620605,31.83395004272461,17.90593910217285,13,625
2,0,0,0,1,0,0,0,31,20,1,0,1,52,40,16.80388069152832,67.19450378417969,50.39065933227539,12,961
2,0,0,0,1,0,0,0,25,17,1,0,1,16,40,0.3883500099182129,25.274051666259766,24.88568878173828,14,625
2,0,1,0,1,1,1,0,32,22,0,1,1,7,33,3.7890100479125977,41.595088958740234,37.80609130859375,12,1024
2,0,0,1,0,0,1,0,32,24,1,0,1,36,40,14.704700469970703,71.51881408691406,56.81412887573242,13,1024
2,0,1,0,1,1,1,0,30,17,1,0,1,12,40,2.5295000076293945,44.523468017578125,41.99394226074219,12,900
3,1,1,0,1,1,1,0,27,24,1,0,0,0,0,0.0,78.73999786376953,78.73999786376953,12,729
4,1,0,0,1,0,0,0,30,20,1,0,0,0,0,0.0,57.22346878051758,57.22346878051758,12,900
3,1,0,0,0,1,0,0,32,24,1,0,0,0,0,0.0,25.200580596923828,25.200580596923828,13,1024
3,1,0,0,0,1,0,0,24,19,1,0,0,0,0,0.0,42.39278030395508,42.39278030395508,11,576
2,0,0,0,1,0,0,0,28,23,1,0,0,0,0,0.0,38.57230758666992,38.57230758666992,11,784
3,1,0,0,1,0,0,0,31,23,1,0,1,52,15,3.3691699504852295,40.83940887451172,37.470218658447266,12,961
2,0,0,0,0,1,0,0,26,15,1,0,1,52,40,8.407190322875977,60.89699935913086,52.48980712890625,9,676
3,1,0,0,0,1,0,0,32,21,1,0,1,35,9,23.101390838623047,82.31906127929688,59.21765899658203,12,1024
2,0,1,0,1,1,1,0,34,20,1,0,1,52,40,29.3989200592041,64.46559143066406,35.06669235229492,16,1156
3,1,0,0,1,0,0,1,31,18,1,0,1,52,34,12.605530738830566,39.90528106689453,27.29974937438965,12,961
2,0,0,0,1,0,0,0,30,20,1,0,0,0,0,0.0,28.244380950927734,28.244380950927734,12,900
2,0,0,1,0,0,1,0,29,20,1,0,1,28,40,10.506360054016113,52.500308990478516,41.99394226074219,14,841
4,1,1,0,1,1,1,0,33,18,1,0,0,0,0,0.0,117.5641860961914,117.5641860961914,12,1089
3,1,0,0,1,0,0,0,29,18,1,0,0,0,0,0.0,85.16343688964844,85.16343688964844,12,841
2,0,0,0,1,0,0,0,31,22,1,0,1,50,6,10.506360054016113,65.74606323242188,55.239749908447266,12,961
2,0,0,0,0,1,0,0,31,19,1,0,1,52,40,25.200580596923828,50.401161193847656,25.200580596923828,12,961
2,0,0,1,0,0,1,0,30,18,1,0,1,52,40,27.29974937438965,61.883628845214844,34.58387756347656,13,900
3,1,0,0,0,1,0,0,35,22,0,1,0,0,0,0.0,9.603719711303711,9.603719711303711,7,1225
4,1,0,0,0,1,0,0,31,19,1,0,1,52,8,25.200580596923828,81.05956268310547,55.85900115966797,12,961
2,0,0,0,1,0,0,0,32,22,0,1,0,0,0,0.0,67.19450378417969,67.19450378417969,9,1024
2,0,1,0,1,1,1,0,32,22,1,0,1,4,8,0.22041000425815582,58.1785888671875,57.958160400390625,12,1024
3,1,0,1,0,0,1,0,21,15,1,0,0,0,0,0.0,20.613880157470703,20.613880157470703,11,441
2,0,0,0,0,1,0,0,27,18,0,1,0,0,0,0.0,21.0756893157959,21.0756893157959,12,729
2,0,0,0,1,0,0,0,29,24,0,1,0,0,0,0.0,33.597251892089844,33.597251892089844,12,841
2,0,1,0,1,1,1,0,26,20,1,0,0,0,0,0.0,33.670719146728516,33.670719146728516,13,676
4,1,0,0,1,0,0,0,33,22,1,0,0,0,0,0.0,28.50676918029785,28.50676918029785,12,1089
5,1,0,0,1,0,0,0,29,23,1,0,1,10,40,3.579090118408203,28.779659271240234,25.200580596923828,17,841
4,1,0,0,0,1,0,0,30,17,1,0,1,52,40,18.06338119506836,49.56147003173828,31.498090744018555,12,900
3,1,0,0,1,0,0,0,24,20,1,0,0,0,0,0.0,69.28318786621094,69.28318786621094,16,576
4,1,1,0,1,1,1,0,34,21,1,0,0,0,0,0.0,29.3989200592041,29.3989200592041,10,1156
5,1,1,0,1,1,1,0,32,16,1,0,0,0,0,0.0,29.419910430908203,29.419910430908203,10,1024
3,1,0,0,0,1,0,0,31,21,1,0,0,0,0,0.0,15.219009399414062,15.219009399414062,12,961
5,1,0,0,0,1,0,0,25,18,1,0,0,0,0,0.0,25.211061477661133,25.211061477661133,11,625
2,0,0,0,1,0,0,0,34,23,1,0,1,37,40,29.881731033325195,73.97488403320312,44.0931282043457,16,1156
2,0,0,1,0,0,1,0,32,18,1,0,0,0,0,0.0,62.57633972167969,62.57633972167969,12,1024
4,1,0,0,1,0,0,0,29,21,1,0,0,0,0,0.0,23.668169021606445,23.668169021606445,14,841
5,1,0,0,1,0,0,0,29,16,1,0,1,18,40,10.863219261169434,60.63462829589844,49.77137756347656,11,841
3,1,0,1,0,0,1,0,26,20,1,0,0,0,0,0.0,25.200580596923828,25.200580596923828,12,676
3,1,0,0,0,1,0,0,30,16,1,0,1,52,40,21.002220153808594,46.202781677246094,25.200580596923828,10,900
4,1,1,0,1,1,1,0,31,18,1,0,1,20,40,10.506360054016113,55.880001068115234,45.37363052368164,12,961
2,0,0,0,0,1,0,0,26,16,1,0,1,22,40,0.7871900200843811,31.938919067382812,31.151729583740234,12,676
2,0,0,0,1,0,0,0,32,19,1,0,1,40,20,4.2088398933410645,53.98021697998047,49.77137756347656,12,1024
2,0,0,0,1,0,0,0,27,19,1,0,1,52,52,27.29974937438965,56.69866180419922,29.3989200592041,14,729
4,1,0,0,1,0,0,0,33,20,1,0,1,52,33,8.407190322875977,10.065529823303223,1.6583499908447266,12,1089
2,0,0,0,0,1,0,0,26,18,1,0,0,0,0,0.0,32.87303161621094,32.87303161621094,11,676
3,1,0,0,0,1,0,1,30,24,1,0,0,0,0,0.0,34.6468391418457,34.6468391418457,12,900
5,1,0,0,0,1,0,0,33,21,1,0,0,0,0,0.0,38.65625,38.65625,13,1089
2,0,1,0,1,1,1,0,32,19,1,0,0,0,0,0.0,36.32619094848633,36.32619094848633,12,1024
2,0,1,0,1,1,1,0,32,27,1,0,1,52,40,21.002220153808594,73.4920654296875,52.48980712890625,11,1024
2,0,0,0,1,0,0,0,30,21,1,0,1,52,40,21.002220153808594,62.996192932128906,41.99394226074219,12,900
3,1,1,0,1,1,1,0,33,24,0,1,1,29,20,4.838589668273926,45.7829704284668,40.94437789916992,13,1089
3,1,0,0,0,1,0,0,30,22,1,0,1,52,40,11.975780487060547,32.72610855102539,20.750329971313477,14,900
2,0,0,0,0,1,0,0,33,25,1,0,1,52,40,29.3989200592041,67.19450378417969,37.795589447021484,12,1089
3,1,0,0,0,1,0,0,24,19,1,0,1,20,40,4.2088398933410645,21.012720108032227,16.80388069152832,12,576
2,0,0,0,0,1,0,0,31,21,1,0,0,0,0,0.0,37.113380432128906,37.113380432128906,14,961
2,0,0,0,1,0,0,0,32,16,1,0,0,0,0,0.0,47.241878509521484,47.241878509521484,12,1024
2,0,0,0,1,0,0,0,25,17,1,0,1,52,35,16.069169998168945,20.834300994873047,4.765120029449463,12,625
4,1,0,0,1,0,0,0,33,18,1,0,1,35,12,4.2088398933410645,59.847442626953125,55.638587951660156,12,1089
2,0,1,0,1,1,1,0,32,22,1,0,1,52,40,16.80388069152832,29.40941047668457,12.605530738830566,13,1024
3,1,0,0,1,0,0,0,29,18,1,0,1,52,48,47.241878509521484,91.33499908447266,44.0931282043457,13,841
4,1,1,0,1,1,1,0,31,16,1,0,1,20,48,6.308020114898682,44.10363006591797,37.795589447021484,12,961
3,1,0,0,0,1,0,0,26,18,1,0,0,0,0,0.0,22.42966079711914,22.42966079711914,16,676
6,1,0,1,0,0,1,0,31,16,1,0,0,0,0,0.0,6.308020114898682,6.308020114898682,11,961
2,0,0,0,0,1,0,0,34,20,1,0,1,50,40,25.200580596923828,75.5911865234375,50.39065933227539,12,1156
2,0,0,1,0,0,1,0,35,20,1,0,1,52,40,25.200580596923828,65.0953369140625,39.89478302001953,12,1225
2,0,0,1,0,0,1,0,30,21,1,0,0,0,0,0.0,58.78733825683594,58.78733825683594,9,900
2,0,0,0,1,0,0,0,34,21,0,1,0,0,0,0.0,53.41346740722656,53.41346740722656,12,1156
3,1,0,0,0,1,0,0,33,19,1,0,1,45,40,16.80388069152832,71.39288330078125,54.5890007019043,12,1089
3,1,0,0,1,0,0,0,27,23,0,1,1,52,40,25.116609573364258,52.41633987426758,27.29974937438965,12,729
2,0,0,1,0,0,1,0,27,22,1,0,1,10,31,0.09445999562740326,42.57122039794922,42.476749420166016,12,729
2,0,0,1,0,0,1,0,33,26,1,0,0,0,0,0.0,20.16254997253418,20.16254997253418,12,1089
2,0,0,1,0,0,1,0,33,22,0,1,0,0,0,0.0,41.448158264160156,41.448158264160156,12,1089
2,0,0,0,1,0,0,0,31,20,1,0,1,36,32,6.308020114898682,95.36544036865234,89.05743408203125,12,961
2,0,0,0,1,0,0,0,30,20,1,0,0,0,0,0.0,58.78733825683594,58.78733825683594,12,900
2,0,0,0,1,0,0,0,32,21,1,0,0,0,0,0.0,18.903051376342773,18.903051376342773,12,1024
2,0,0,0,1,0,0,0,34,23,0,1,1,52,40,29.65081024169922,64.29766082763672,34.6468391418457,16,1156
3,1,1,0,1,1,1,0,29,17,1,0,1,52,38,14.704700469970703,54.484031677246094,39.7793083190918,12,841
2,0,0,1,0,0,1,0,32,21,1,0,1,48,24,10.926199913024902,48.72180938720703,37.795589447021484,14,1024
2,0,0,1,0,0,1,0,29,18,1,0,1,52,30,10.506360054016113,44.10363006591797,33.597251892089844,13,841
2,0,0,0,0,1,0,0,31,18,1,0,1,52,40,22.933469772338867,94.03244018554688,71.0989990234375,14,961
2,0,0,0,1,0,0,0,25,19,1,0,1,52,32,25.242549896240234,57.88469314575195,32.64213943481445,12,625
4,1,0,1,0,0,1,0,31,20,1,0,0,0,0,0.0,9.687679290771484,9.687679290771484,12,961
3,1,1,0,1,1,1,0,33,23,1,0,1,47,40,4.2088398933410645,9.467269897460938,5.258430004119873,12,1089
3,1,0,0,0,1,0,0,26,18,1,0,0,0,0,0.0,40.51403045654297,40.51403045654297,12,676
2,0,0,0,1,0,0,0,25,21,1,0,1,28,40,9.456769943237305,15.239999771118164,5.783220291137695,12,625
3,1,0,0,0,1,0,0,32,19,1,0,1,49,40,27.29974937438965,77.8058090209961,50.50608825683594,12,1024
3,1,0,0,0,1,0,0,29,23,0,1,0,0,0,0.0,46.19231033325195,46.19231033325195,15,841
2,0,0,0,0,1,0,0,34,23,1,0,1,8,30,2.0256998538970947,44.03015899658203,42.00444030761719,12,1156
4,1,1,0,1,1,1,1,23,16,1,0,1,24,40,8.827019691467285,36.735530853271484,27.90850067138672,12,529
2,0,0,0,0,1,0,0,26,20,0,1,1,52,40,14.641730308532715,52.437339782714844,37.795589447021484,12,676
2,0,1,0,1,1,1,0,27,15,1,0,1,52,40,37.795589447021484,58.598411560058594,20.80280113220215,12,729
3,1,0,1,0,0,1,0,33,20,0,1,1,25,40,8.93198013305664,49.96030807495117,41.02833938598633,12,1089
4,1,0,0,0,1,0,0,33,21,0,1,0,0,0,0.0,52.48980712890625,52.48980712890625,9,1089
3,1,0,0,1,0,0,0,29,22,0,1,0,0,0,0.0,23.69965934753418,23.69965934753418,15,841
2,0,1,0,1,1,1,0,34,19,1,0,1,8,24,0.5982599854469299,78.49856567382812,77.90031433105469,12,1156
2,0,0,0,0,1,0,0,32,18,1,0,0,0,0,0.0,40.60850143432617,40.60850143432617,10,1024
2,0,0,0,0,1,0,0,23,20,1,0,0,0,0,0.0,45.14271926879883,45.14271926879883,12,529
4,1,0,1,0,0,1,0,32,18,1,0,0,0,0,0.0,38.05799865722656,38.05799865722656,11,1024
3,1,0,0,0,1,0,0,33,19,0,1,1,34,40,8.407190322875977,50.401161193847656,41.99394226074219,12,1089
2,0,0,1,0,0,1,0,35,24,0,1,1,30,60,13.235289573669434,65.72505950927734,52.48980712890625,14,1225
2,0,0,0,1,0,0,0,33,25,1,0,0,0,0,0.0,62.98569107055664,62.98569107055664,12,1089
4,1,0,0,1,0,0,0,30,19,1,0,1,36,40,9.267839431762695,55.29221725463867,46.02437973022461,13,900
2,0,0,0,1,0,0,0,24,21,1,0,1,45,8,25.51544952392578,63.73091125488281,38.2154426574707,14,576
2,0,1,0,1,1,1,0,22,19,0,1,0,0,0,0.0,47.87162780761719,47.87162780761719,12,484
3,1,0,0,1,0,0,0,29,19,0,1,1,5,50,1.68982994556427,19.75322151184082,18.06338119506836,11,841
2,0,0,0,1,0,0,0,31,25,0,1,0,0,0,0.0,55.029808044433594,55.029808044433594,15,961
3,1,0,0,0,1,0,0,30,19,0,1,1,52,40,16.384050369262695,48.0500602722168,31.66602897644043,10,900
3,1,0,0,0,1,0,0,33,28,0,1,0,0,0,0.0,20.02610969543457,20.02610969543457,18,1089
2,0,1,0,1,1,1,0,31,19,1,0,1,52,40,19.952640533447266,92.38463592529297,72.43193817138672,12,961
5,1,0,0,1,0,0,0,35,21,1,0,0,0,0,0.0,38.845191955566406,38.845191955566406,13,1225
3,1,1,0,1,1,1,0,34,17,1,0,1,37,40,18.903051376342773,62.954193115234375,44.0511589050293,10,1156
2,0,1,0,1,1,1,0,35,25,0,1,1,52,24,7.357600212097168,36.9139404296875,29.556360244750977,12,1225
3,1,0,0,0,1,0,0,33,18,1,0,1,26,40,8.197269439697266,40.031219482421875,31.83395004272461,12,1089
4,1,0,1,0,0,1,0,30,22,1,0,0,0,0,0.0,28.853130340576172,28.853130340576172,13,900
3,1,1,0,1,1,1,0,28,18,1,0,0,0,0,0.0,28.559249877929688,28.559249877929688,12,784
3,1,0,0,0,1,0,0,31,19,1,0,1,48,20,4.2088398933410645,50.401161193847656,46.19231033325195,12,961
3,1,0,1,0,0,1,0,31,23,1,0,0,0,0,0.0,7.200160026550293,7.200160026550293,7,961
2,0,0,0,0,1,0,0,30,21,1,0,1,52,25,7.357600212097168,44.10363006591797,36.74603271484375,14,900
2,0,0,0,0,1,0,0,30,23,1,0,1,52,40,25.200580596923828,66.99506378173828,41.794532775878906,12,900
2,0,0,0,1,0,0,0,30,20,1,0,1,2,8,0.11544999480247498,33.71271896362305,33.597251892089844,13,900
3,1,0,0,1,0,0,0,32,21,1,0,1,52,40,18.903051376342773,58.871307373046875,39.9682502746582,12,1024
3,1,0,1,0,0,1,0,32,19,1,0,0,0,0,0.0,6.05610990524292,6.05610990524292,12,1024
2,0,0,1,0,0,1,0,31,24,1,0,1,52,40,29.3989200592041,65.0953369140625,35.696441650390625,17,961
5,1,1,0,1,1,1,0,35,20,1,0,1,40,40,19.322891235351562,85.59375,66.27088165283203,13,1225
4,1,0,0,1,0,0,0,31,19,1,0,1,45,37,15.271480560302734,48.868751525878906,33.597251892089844,12,961
2,0,0,0,0,1,0,0,35,23,0,1,1,52,16,11.157099723815918,49.79237747192383,38.63528060913086,15,1225
4,1,0,0,0,1,0,0,32,18,1,0,1,49,40,12.605530738830566,39.90528106689453,27.29974937438965,12,1024
2,0,1,0,1,1,1,0,28,22,1,0,1,36,40,3.893970012664795,45.887908935546875,41.99394226074219,12,784
2,0,0,0,1,0,0,0,32,22,1,0,1,52,39,17.958419799804688,32.39023208618164,14.431809425354004,12,1024
4,1,1,0,1,1,1,0,35,18,1,0,1,26,30,3.1592600345611572,26.323631286621094,23.16438102722168,9,1225
2,0,0,0,0,1,0,0,25,19,1,0,1,52,40,8.407190322875977,17.244699478149414,8.837519645690918,12,625
3,1,1,0,1,1,1,0,27,19,1,0,1,52,40,36.95594024658203,77.61693572998047,40.66096878051758,14,729
3,1,0,0,0,1,0,0,27,21,1,0,1,16,40,7.5675201416015625,29.209999084472656,21.642471313476562,12,729
2,0,0,1,0,0,1,0,30,19,1,0,1,52,40,18.273300170898438,35.843379974365234,17.570079803466797,12,900
2,0,0,1,0,0,1,0,31,22,1,0,1,49,40,19.553800582885742,58.39899826049805,38.845191955566406,11,961
2,0,0,0,1,0,0,0,27,21,0,1,0,0,0,0.0,50.401161193847656,50.401161193847656,12,729
4,1,1,0,1,1,1,0,33,27,1,0,0,0,0,0.0,6.937769889831543,6.937769889831543,11,1089
2,0,1,0,1,1,1,0,31,19,1,0,1,52,20,8.071319580078125,30.123130798339844,22.05181121826172,12,961
2,0,0,1,0,0,1,0,29,19,1,0,1,52,40,7.651480197906494,8.470160484313965,0.8186799883842468,12,841
2,0,0,1,0,0,1,0,34,22,1,0,1,8,40,0.640250027179718,32.50568771362305,31.865449905395508,15,1156
3,1,0,0,1,0,0,0,28,21,1,0,0,0,0,0.0,15.890740394592285,15.890740394592285,10,784
4,1,0,0,1,0,0,0,31,27,1,0,1,35,30,13.025369644165039,80.25138092041016,67.22599792480469,12,961
4,1,0,0,0,1,0,0,29,18,1,0,1,6,16,0.3883500099182129,30.83685874938965,30.44849967956543,7,841
5,1,0,1,0,0,1,0,30,18,1,0,0,0,0,0.0,56.68815994262695,56.68815994262695,12,900
2,0,0,0,1,0,0,0,25,22,1,0,0,0,0,0.0,33.471309661865234,33.471309661865234,12,625
2,0,0,1,0,0,1,0,35,23,1,0,0,0,0,0.0,30.910329818725586,30.910329818725586,12,1225
3,1,0,0,0,1,0,0,29,17,1,0,0,0,0,0.0,50.39065933227539,50.39065933227539,12,841
2,0,1,0,1,1,1,0,28,22,1,0,1,16,40,4.2088398933410645,46.202781677246094,41.99394226074219,16,784
2,0,0,0,1,0,0,0,32,22,1,0,1,30,38,6.308020114898682,43.26394271850586,36.95594024658203,12,1024
2,0,1,0,1,1,1,0,30,18,1,0,1,52,45,12.605530738830566,44.10363006591797,31.498090744018555,12,900
2,0,1,0,1,1,1,0,32,20,1,0,1,52,40,27.29974937438965,54.5994987487793,27.29974937438965,13,1024
2,0,0,1,0,0,1,0,28,22,1,0,1,52,40,25.83032989501953,77.48043823242188,51.65016174316406,16,784
3,1,0,1,0,0,1,0,31,22,1,0,1,52,40,8.827019691467285,36.13724899291992,27.310230255126953,12,961
3,1,1,0,1,1,1,0,32,19,1,0,1,52,40,17.853469848632812,63.510467529296875,45.65700149536133,13,1024
3,1,0,0,0,1,0,0,31,18,1,0,1,52,40,23.101390838623047,50.401161193847656,27.29974937438965,12,961
4,1,1,0,1,1,1,0,33,16,1,0,0,0,0,0.0,26.08222007751465,26.08222007751465,9,1089
2,0,1,0,1,1,1,0,31,21,1,0,1,52,20,7.357600212097168,45.15321731567383,37.795589447021484,12,961
2,0,0,0,1,0,0,0,30,20,1,0,1,52,40,15.754300117492676,26.061229705810547,10.306940078735352,12,900
2,0,0,0,0,1,0,0,27,16,1,0,0,0,0,0.0,33.82815933227539,33.82815933227539,12,729
3,1,1,0,1,1,1,0,33,24,1,0,1,35,40,21.002220153808594,52.500308990478516,31.498090744018555,12,1089
4,1,0,1,0,0,1,0,35,18,1,0,1,52,40,16.384050369262695,36.54658889770508,20.16254997253418,11,1225
3,1,0,0,1,0,0,0,33,23,1,0,0,0,0,0.0,38.59328079223633,38.59328079223633,12,1089
3,1,0,0,0,1,0,0,34,22,1,0,0,0,0,0.0,37.03990936279297,37.03990936279297,13,1156
2,0,0,0,1,0,0,0,32,23,1,0,0,0,0,0.0,18.777090072631836,18.777090072631836,11,1024
2,0,0,0,1,0,0,0,26,18,1,0,1,52,40,32.757591247558594,59.00775146484375,26.250160217285156,12,676
5,1,0,1,0,0,1,0,33,23,1,0,0,0,0,0.0,35.276588439941406,35.276588439941406,12,1089
2,0,0,0,0,1,0,0,27,17,1,0,1,20,40,6.308020114898682,9.467269897460938,3.1592600345611572,12,729
2,0,0,0,0,1,0,0,31,23,1,0,1,52,40,36.74603271484375,74.54163360595703,37.795589447021484,12,961
2,0,1,0,1,1,1,0,31,23,1,0,1,52,40,14.704700469970703,37.80609130859375,23.101390838623047,12,961
2,0,0,0,0,1,0,0,31,27,1,0,0,0,0,0.0,42.01494216918945,42.01494216918945,12,961
3,1,0,0,0,1,0,0,33,23,1,0,1,50,40,16.80388069152832,38.016029357910156,21.212141036987305,12,1089
4,1,1,0,1,1,1,0,32,16,1,0,1,52,32,13.04636001586914,40.74494171142578,27.698589324951172,10,1024
2,0,0,0,0,1,0,0,33,23,1,0,1,44,40,12.605530738830566,39.90528106689453,27.29974937438965,12,1089
3,1,0,0,0,1,0,0,26,20,1,0,0,0,0,0.0,17.853469848632812,17.853469848632812,12,676
2,0,0,0,0,1,0,0,34,20,1,0,0,0,0,0.0,27.29974937438965,27.29974937438965,12,1156
5,1,0,0,0,1,0,0,26,15,1,0,1,8,40,4.544710159301758,17.13974952697754,12.595040321350098,7,676
2,0,1,0,1,1,1,0,28,18,1,0,1,52,35,56.8560905456543,113.71218872070312,56.8560905456543,12,784
3,1,0,0,1,0,0,0,21,16,1,0,0,0,0,0.0,14.704700469970703,14.704700469970703,11,441
4,1,0,0,0,1,0,0,30,21,1,0,1,50,30,16.80388069152832,33.607749938964844,16.80388069152832,12,900
3,1,0,0,1,0,0,0,34,22,1,0,1,52,40,17.643550872802734,56.65669250488281,39.01313018798828,14,1156
2,0,1,0,1,1,1,0,34,21,1,0,1,52,32,14.704700469970703,52.500308990478516,37.795589447021484,12,1156
4,1,0,0,1,0,0,0,31,20,1,0,1,16,13,1.0600799322128296,34.44744110107422,33.3873405456543,12,961
3,1,0,0,1,0,0,0,35,22,1,0,1,40,40,29.3989200592041,43.69428253173828,14.295370101928711,16,1225
3,1,0,0,1,0,0,0,32,18,1,0,1,40,40,11.367019653320312,24.476360321044922,13.109339714050293,12,1024
2,0,1,0,1,1,1,0,27,16,1,0,0,0,0,0.0,56.81412887573242,56.81412887573242,12,729
3,1,1,0,1,1,1,0,34,23,0,1,1,43,60,25.83032989501953,50.70553207397461,24.875198364257812,17,1156
2,0,0,0,1,0,0,0,32,18,1,0,1,38,40,18.903051376342773,36.9664421081543,18.06338119506836,12,1024
2,0,0,1,0,0,1,0,34,29,0,1,0,0,0,0.0,44.0931282043457,44.0931282043457,6,1156
2,0,0,0,1,0,0,0,32,27,0,1,1,26,40,27.29974937438965,64.5180892944336,37.21833801269531,16,1024
3,1,0,0,1,0,0,0,25,18,1,0,0,0,0,0.0,17.024301528930664,17.024301528930664,12,625
2,0,0,1,0,0,1,0,32,25,0,1,1,24,15,2.5295000076293945,62.996192932128906,60.46669006347656,16,1024
3,1,1,0,1,1,1,0,31,20,0,1,0,0,0,0.0,41.99394226074219,41.99394226074219,10,961
2,0,0,1,0,0,1,0,27,22,1,0,1,52,40,27.29974937438965,48.38594055175781,21.08618927001953,13,729
2,0,0,0,1,0,0,0,26,20,1,0,1,50,40,12.605530738830566,34.65734100341797,22.05181121826172,12,676
2,0,0,0,0,1,0,0,31,19,0,1,1,52,40,21.002220153808594,73.4920654296875,52.48980712890625,12,961
6,1,0,0,0,1,0,0,32,21,0,1,0,0,0,0.0,69.28318786621094,69.28318786621094,12,1024
2,0,1,0,1,1,1,0,27,21,1,0,1,26,40,10.506360054016113,46.4232177734375,35.916839599609375,16,729
2,0,1,0,1,1,1,0,33,18,1,0,1,52,40,15.754300117492676,31.7185001373291,15.96420955657959,12,1089
3,1,0,1,0,0,1,0,32,16,1,0,1,52,40,25.200580596923828,90.46388244628906,65.2632827758789,10,1024
2,0,0,1,0,0,1,0,31,25,0,1,1,32,40,8.407190322875977,35.7594108581543,27.35222053527832,12,961
2,0,1,0,1,1,1,0,27,20,1,0,0,0,0,0.0,35.92734146118164,35.92734146118164,14,729
6,1,0,1,0,0,1,0,30,18,1,0,1,48,40,8.407190322875977,27.310230255126953,18.903051376342773,10,900
2,0,0,0,0,1,0,0,22,19,1,0,1,20,30,2.1096699237823486,14.725700378417969,12.6160306930542,11,484
3,1,0,0,1,0,0,0,32,18,1,0,1,52,40,31.66602897644043,65.51519012451172,33.849159240722656,12,1024
2,0,0,0,1,0,0,0,34,22,1,0,0,0,0,0.0,54.5890007019043,54.5890007019043,11,1156
3,1,0,1,0,0,1,0,30,16,1,0,1,52,40,25.200580596923828,69.29368591308594,44.0931282043457,12,900
