business_name,inspection_score,Year,NumberofLocations,Weekend
TESORO -ABBOTT SNACK,100,2018,9,false
LA CABANA RESTAURANT,95,2005,82,false
LA CABANA RESTAURANT,88,2009,82,false
LA CABANA RESTAURANT,85,2006,82,false
LA CABANA RESTAURANT,93,2016,82,false
LA CABANA RESTAURANT,88,2009,82,false
LA CABANA RESTAURANT,93,2002,82,false
LA CABANA RESTAURANT,89,2017,82,false
LA CABANA RESTAURANT,95,2005,82,false
CHILDREN'S WORLD BILINGUAL MONTESSORI LLC,100,2018,18,false
COSTCO WHOLESALE BAKERY,100,2001,22,false
CHILDREN'S WORLD,98,2018,58,false
COSTCO WHOLESALE BAKERY,100,2009,22,false
ARCTIC HERBERY,100,2018,8,false
COSTCO WHOLESALE BAKERY,97,2017,22,false
COSTCO WHOLESALE BAKERY,100,2007,22,false
FRESCO RESTAURANT PIZZA,96,2018,9,false
FRESCO RESTAURANT PIZZA,96,2018,9,false
COSTCO WHOLESALE BAKERY,100,2005,22,false
ANCHORAGE RESCUE MISSION,100,2018,59,false
COSTCO WHOLESALE BAKERY,100,2015,22,false
CHILDREN'S WORLD,100,2018,58,false
"FLIGHT DECK, IMCA, INC.",97,2018,20,false
COSTCO WHOLESALE BAKERY,100,2004,22,false
FRESCO RESTAURANT PIZZA,96,2018,9,false
COSTCO WHOLESALE BAKERY,99,2002,22,false
SUNFLOWER PRESCHOOL,100,2018,9,false
COSTCO WHOLESALE BAKERY,95,2006,22,false
COSTCO WHOLESALE BAKERY,100,2008,22,false
COSTCO WHOLESALE BAKERY,100,2003,22,false
FRESCO RESTAURANT PIZZA,96,2018,9,false
COSTCO WHOLESALE BAKERY,97,2000,22,false
COSTCO WHOLESALE BAKERY,100,2016,22,false
COSTCO WHOLESALE BAKERY,100,2000,22,false
COSTCO WHOLESALE BAKERY,100,2018,22,false
ANCHORAGE CHRISTIAN PRESCHOOL,100,2018,48,false
JERRY'S,94,2002,82,false
JERRY'S,92,2004,82,false
JERRY'S FOOD MART,100,2016,26,false
JERRY'S,80,2015,82,false
JERRY'S,100,2008,82,false
JERRY'S,99,2007,82,false
JERRY'S,94,2001,82,false
NEW ASIAN MARKET,97,2018,24,false
JERRY'S,80,2015,82,false
JERRY'S FOOD MART,98,2002,26,false
JERRY'S,91,2016,82,false
JERRY'S FOOD MART,100,2017,26,false
JOY'S CORNER CAFE,93,2016,30,false
JERRY'S,81,2006,82,false
JOY'S CORNER CAFE,91,2017,30,false
JERRY'S,96,2007,82,false
JERRY'S FOOD MART,100,2007,26,false
JERRY'S,100,2004,82,false
JERRY'S FOOD MART,100,2000,26,false
JERRY'S,95,2001,82,false
JERRY'S,81,2006,82,false
JERRY'S,94,2006,82,false
JERRY'S,100,2007,82,false
NEW ASIAN MARKET,97,2018,24,false
JERRY'S,81,2006,82,false
JERRY'S,80,2015,82,false
JERRY'S,80,2015,82,false
JERRY'S,95,2000,82,false
JERRY'S,87,2003,82,false
JERRY'S,90,2004,82,false
JERRY'S,94,2006,82,false
JERRY'S FOOD MART,87,2003,26,false
JOY'S CORNER CAFE,93,2016,30,false
JERRY'S FOOD MART,100,2004,26,false
JERRY'S,89,2009,82,false
JERRY'S,100,2015,82,false
JERRY'S,89,2009,82,false
JERRY'S,89,2009,82,false
JERRY'S,90,2017,82,false
JERRY'S,94,2003,82,false
JERRY'S,90,2004,82,false
JERRY'S,91,2016,82,false
JERRY'S,90,2017,82,false
JERRY'S,90,2003,82,false
COVEY CAFE AT COVENANT HOUSE ALASKA,100,2018,1,false
JERRY'S FOOD MART,90,2009,26,false
JERRY'S,80,2015,82,false
JERRY'S,99,2008,82,false
JERRY'S,92,2004,82,false
JERRY'S,80,2015,82,false
JERRY'S,81,2006,82,false
JOY'S CORNER CAFE,100,2015,30,false
JERRY'S FOOD MART,95,2006,26,false
MIDTOWN CENTER,100,2018,9,false
JERRY'S FOOD MART,90,2009,26,false
NEW ASIAN MARKET,97,2018,24,false
JOY'S CORNER CAFE,91,2017,30,false
JERRY'S,90,2017,82,false
JOY'S CORNER CAFE,93,2016,30,false
JERRY'S,92,2004,82,false
JERRY'S FOOD MART,100,2007,26,false
JERRY'S,91,2016,82,false
JERRY'S,98,2005,82,false
JERRY'S,80,2015,82,false
JERRY'S,100,2003,82,false
JERRY'S,90,2004,82,false
JOY'S CORNER CAFE,100,2015,30,false
JOY'S CORNER CAFE,91,2017,30,false
JERRY'S,99,2009,82,false
JERRY'S FOOD MART,100,2000,26,false
JERRY'S,81,2006,82,false
JERRY'S FOOD MART,97,2015,26,false
JERRY'S,81,2006,82,false
JERRY'S,99,2002,82,false
JERRY'S,98,2005,82,false
JOY'S CORNER CAFE,93,2016,30,false
JERRY'S FOOD MART,100,2008,26,false
JERRY'S,90,2004,82,false
JERRY'S,92,2004,82,false
JERRY'S,100,2000,82,false
JERRY'S FOOD MART,93,2001,26,false
JERRY'S,90,2004,82,false
HOLIDAY STATION STORE DELI #624,90,2018,38,false
HOLIDAY STATION STORE DELI #624,90,2018,38,false
HOLIDAY STATIONSTORE #624,94,2018,28,false
HOLIDAY STATION STORE DELI #624,90,2018,38,false
HOLIDAY STATIONSTORE #624,94,2018,28,false
BELLS NURSERY #2,100,2018,19,false
HOLIDAY STATIONSTORE #624,94,2018,28,false
SUBWAY OF ALASKA #4802,100,2018,37,false
ESPRESSO ESPRESSIONS CAFE & EATERY,83,2018,110,false
FAITH DAY CARE & LEARNING CENTER,100,2018,43,false
ESPRESSO ESPRESSIONS CAFE & EATERY,83,2018,110,false
HEARTS AND HANDS INC DBA LIFEWORKS,98,2018,7,false
ESPRESSO ESPRESSIONS CAFE & EATERY,83,2018,110,false
AK FROST,100,2018,3,false
ESPRESSO ESPRESSIONS CAFE & EATERY,83,2018,110,false
ESPRESSO ESPRESSIONS CAFE & EATERY,83,2018,110,false
ESPRESSO ESPRESSIONS CAFE & EATERY,83,2018,110,false
HEARTS AND HANDS INC DBA LIFEWORKS,98,2018,7,false
BRIGHT BEGINNINGS EARLY LEARNING,99,2018,134,false
HEARTS AND HANDS INC DBA LIFEWORKS,95,2015,7,false
ESPRESSO ESPRESSIONS CAFE & EATERY,83,2018,110,false
HEARTS AND HANDS INC DBA LIFEWORKS,95,2015,7,false
ESPRESSO ESPRESSIONS CAFE & EATERY,83,2018,110,false
HEARTS AND HANDS INC DBA LIFEWORKS,96,2016,7,false
RUSSIAN JACK ELEMENTARY SCHOOL,99,2018,38,false
YAK & YETI CAFE,99,2018,50,false
PTARMIGAN ELEMENTARY SCHOOL,100,2018,39,false
COLLEGE GATE ELEMENTARY SCHOOL,100,2018,38,false
JOY CHILD DEVELOPMENT CENTER,100,2018,38,false
APA GROCERIES,95,2018,47,false
BUFFALO WILD WINGS,97,2018,21,false
BUFFALO WILD WINGS,97,2018,21,false
APA GROCERIES,95,2018,47,false
APA GROCERIES,95,2018,47,false
APA GROCERIES,95,2018,47,false
BUFFALO WILD WINGS,97,2018,21,false
APA GROCERIES,95,2018,47,false
THE SMOKE HOUSE BBQ #1 - S,93,2009,84,false
THE SMOKE HOUSE BBQ #1 - S,93,2009,84,false
THE SMOKE HOUSE BBQ #1 - S,85,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,72,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,93,2009,84,false
THE SMOKE HOUSE BBQ #1 - S,85,2008,84,false
TACO RICO MOBILE,96,2015,39,false
THE SMOKE HOUSE BBQ #1 - S,72,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,83,2016,84,false
THE SMOKE HOUSE BBQ #1 - S,90,2015,84,false
TACO RICO MOBILE,83,2015,39,false
TACO RICO MOBILE,83,2015,39,false
TACO RICO MOBILE,83,2015,39,false
THE SMOKE HOUSE BBQ #1 - S,90,2015,84,false
THE SMOKE HOUSE BBQ #1 - S,85,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,83,2016,84,false
THE SMOKE HOUSE BBQ #1 - S,86,2008,84,true
THE SMOKE HOUSE BBQ #1 - S,83,2016,84,false
THE SMOKE HOUSE BBQ #1 - S,83,2016,84,false
TACO RICO MOBILE,93,2016,39,false
THE SMOKE HOUSE BBQ #1 - S,72,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,86,2008,84,true
TACO RICO MOBILE,100,2015,39,false
TACO RICO MOBILE,93,2016,39,false
THE SMOKE HOUSE BBQ #1 - S,85,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,72,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,83,2016,84,false
THE SMOKE HOUSE BBQ #1 - S,72,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,90,2015,84,false
TACO RICO MOBILE,100,2015,39,false
THE SMOKE HOUSE BBQ #1 - S,90,2015,84,false
TACO RICO MOBILE,83,2015,39,false
TACO RICO MOBILE,93,2016,39,false
THE SMOKE HOUSE BBQ #1 - S,83,2016,84,false
TACO RICO MOBILE,100,2015,39,false
THE SMOKE HOUSE BBQ #1 - S,72,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,90,2015,84,false
THE SMOKE HOUSE BBQ #1 - S,98,2009,84,false
TACO RICO MOBILE,83,2015,39,false
TACO RICO MOBILE,100,2015,39,false
THE SMOKE HOUSE BBQ #1 - S,83,2016,84,false
THE SMOKE HOUSE BBQ #1 - S,98,2016,84,false
THE SMOKE HOUSE BBQ #1 - S,83,2016,84,false
THE SMOKE HOUSE BBQ #1 - S,90,2015,84,false
THE SMOKE HOUSE BBQ #1 - S,93,2009,84,false
THE SMOKE HOUSE BBQ #1 - S,83,2016,84,false
TACO RICO MOBILE,83,2015,39,false
TACO RICO MOBILE,83,2015,39,false
TACO RICO MOBILE,100,2015,39,false
THE SMOKE HOUSE BBQ #1 - S,72,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,72,2008,84,false
THE SMOKE HOUSE BBQ #1 - S,86,2008,84,true
TACO RICO MOBILE,100,2015,39,false
CRYSTAL CHILD DEVELOPMENT CENTER - LAKE OTIS,98,2018,10,false
MIRROR LAKE MIDDLE SCHOOL,99,2018,47,false
EAGLE RIVER HIGH SCHOOL,100,2018,32,false
"MOOSE SHACK COFFEE, THE",100,2018,11,false
SHANGHAI TEA GARDEN,94,2018,5,false
YUKON TEA & COFFEE DBA OLLIN TEA/READY MADE DINNER,88,2016,15,false
YUKON TEA & COFFEE DBA OLLIN TEA/READY MADE DINNER,88,2016,15,false
SOUTH ANCHORAGE JROTC STUDENT GOV'T,100,2018,15,false
YUKON TEA & COFFEE DBA OLLIN TEA/READY MADE DINNER,98,2017,15,false
SHANGHAI TEA GARDEN,94,2018,5,false
YUKON TEA & COFFEE DBA OLLIN TEA/READY MADE DINNER,88,2016,15,false
CAMP FIRE - TRAILSIDE,100,2018,30,false
RAVENWOOD ELEMENTARY CAFETERIA,100,2018,37,false
BIRCHWOOD ELEMENTARY SCHOOL,99,2018,37,false
GRUENING MIDDLE SCHOOL,100,2018,40,false
HUFFMAN SCHOOL,96,2018,37,false
YUKON TEA & COFFEE DBA OLLIN TEA/READY MADE DINNER,98,2017,15,false
FIRE LAKE ELEMENTARY CAFETERIA,100,2018,38,false
SERVICE HIGH SCHOOL,100,2018,42,false
YUKON TEA & COFFEE DBA OLLIN TEA/READY MADE DINNER,88,2016,15,false
SOUTH ANCHORAGE AREA HIGH SCHOOL,100,2018,35,false
YUKON TEA & COFFEE DBA OLLIN TEA/READY MADE DINNER,98,2017,15,false
HOMESTEAD ELEMENTARY SCHOOL,100,2018,38,false
YUKON TEA & COFFEE DBA OLLIN TEA/READY MADE DINNER,88,2016,15,false
YUKON TEA & COFFEE DBA OLLIN TEA/READY MADE DINNER,98,2017,15,false
CAMP FIRE - HUFFMAN,100,2018,28,false
CHUGIAK ELEMENTARY SCHOOL,100,2018,41,false
TRAILSIDE ELEMENTARY SCHOOL,100,2018,38,false
"MOOSE SHACK COFFEE, THE",99,2018,11,false
CRYSTAL CHILD DEVELOPMENT CENTER - LAKE OTIS,98,2018,10,false
SHANGHAI TEA GARDEN,94,2018,5,false
YUKON TEA & COFFEE DBA OLLIN TEA/READY MADE DINNER,88,2016,15,false
YOGO DELIGHT,98,2018,6,false
AIRLINE SUPPORT INC,99,2018,27,false
WINKYS WINGS,100,2018,37,false
CAMPBELL ELEMENTARY SCHOOL,97,2018,40,false
ANCHOR LUTHERAN SCHOOL,97,2018,16,false
CCS EARLY LEARNING CENTER,100,2018,43,false
LITTLE BEARS PLAYHOUSE,100,2018,32,false
LONG BRANCH SALOON,93,2018,91,false
GIRDWOOD K-8,100,2018,36,false
"GRIND, THE",95,2018,20,false
CROW CREEK MERCANTILE #1839,100,2018,53,false
LONG BRANCH SALOON,93,2018,91,false
CROW CREEK MERCANTILE #1839,100,2018,53,false
CHUGIAK HIGH SCHOOL,100,2018,42,false
LONG BRANCH SALOON,93,2018,91,false
BEAR MOUNTAIN ESPRESSO,95,2018,53,false
BEAR MOUNTAIN ESPRESSO,95,2018,53,false
LONG BRANCH SALOON,93,2018,91,false
"GRIND, THE",95,2018,20,false
"GRIND, THE",95,2018,20,false
HANSHEW MIDDLE SCHOOL,100,2018,40,false
EAGLE RIVER ELEMENTARY SCHOOL,100,2018,35,false
LONG BRANCH SALOON,93,2018,91,false
PACIFIC NORTHERN ACADEMY,100,2018,12,false
LONG BRANCH SALOON,93,2018,91,false
ARCH -AL,99,2018,15,false
CAMP FIRE - ABBOTT LOOP,100,2018,32,false
WENDLER MIDDLE SCHOOL,100,2018,43,false
ABBOTT LOOP SCHOOL,100,2018,36,false
CAMP FIRE - O'MALLEY,100,2018,27,false
URSA MAJOR,100,2018,40,false
O'MALLEY ELEMENTARY SCHOOL,100,2018,37,false
LAKE OTIS ELEMENTARY SCHOOL,100,2018,38,false
URSA MINOR SCHOOL,99,2018,38,false
ALPENGLOW ELEMENTARY,100,2018,39,false
OUTBACK STEAKHOUSE - BAR,92,2018,36,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
KALADI BROTHERS COFFEE CO,97,2018,60,false
MT SPURR SCHOOL,100,2018,37,false
LITTLE DIPPER DINER,95,2018,5,false
MIDNIGHT SUN BREWING COMPANY,97,2018,34,false
LITTLE DIPPER DINER,95,2018,5,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
OUTBACK STEAKHOUSE - BAR,92,2018,36,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
ORION SCHOOL,99,2018,38,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
OUTBACK STEAKHOUSE - BAR,92,2018,36,false
MIDNIGHT SUN BREWING COMPANY,97,2018,34,false
AURORA SCHOOL,100,2018,42,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
LITTLE DIPPER DINER,95,2018,5,false
ALASKA SHAVE ICE -S,100,2015,6,true
OUTBACK STEAKHOUSE - BAR,92,2018,36,false
DIMOND HIGH SCHOOL,100,2018,34,false
MIDNIGHT SUN BREWING COMPANY,97,2018,34,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
OUTBACK STEAKHOUSE REST.,79,2018,124,false
ANCH CHRISTIAN SCHOOL,100,2018,46,false
KALADI BROTHERS COFFEE,96,2018,99,false
BEGICH MIDDLE SCHOOL -MULDOON,99,2018,27,false
BROWN BEAR SALOON,95,2018,38,false
SUSITNA ELEMENTARY SCHOOL,99,2018,41,false
OCEANVIEW ELEMENTARY SCHOOL,100,2018,39,false
ESSENTIAL 1 POWER STOP,100,2018,44,false
CENTRER LE POINT CAFE,98,2018,27,false
ESSENTIAL 1 POWER STOP,100,2018,44,false
CAMP FIRE - KLATT,100,2018,25,false
CAMP FIRE - SUSITNA,100,2018,38,false
BEAR VALLEY SACC,100,2018,21,false
KLATT ELEMENTARY SCHOOL,100,2018,38,false
TURNAGAIN ARM BBQ PIT LLC,94,2018,5,false
MULDOON ELEMENTARY SCHOOL,98,2018,40,false
TURNAGAIN ARM BBQ PIT LLC,94,2018,5,false
KALADI BROTHERS COFFEE,96,2018,99,false
CAMP FIRE - OCEAN VIEW,100,2018,26,false
MULDOON ELEMENTARY SCHOOL,98,2018,40,false
ANCHORAGE MICROTEL SNACK BAR,98,2018,28,false
ANCHORAGE CHRISTIAN NURSERY &,100,2018,32,false
CREEKSIDE ELEMENTARY SCHOOL,99,2018,39,false
ANCHORAGE MICROTEL SNACK BAR,98,2018,28,false
CENTRER LE POINT CAFE,98,2018,27,false
BEAR VALLEY ELEMENTARY,100,2018,38,false
NORTHWOOD SCHOOL,100,2018,38,false
BROWN BEAR SALOON,95,2018,38,false
FRED MEYER - DELI,93,2018,189,false
MCDONALD'S,95,2018,646,false
FRED MEYER - RETAIL MEAT,95,2018,77,false
MCDONALD'S,95,2018,646,false
AFC SUSHI #11 @ FRED MEYER,96,2018,29,false
FRED MEYER - RETAIL FISH,99,2018,86,false
MCDONALD'S,95,2018,646,false
MCDONALD'S,95,2018,646,false
ALASKA USA CAFE,99,2018,10,false
FRED MEYER - RETAIL MEAT,95,2018,77,false
FRED MEYER - DELI,93,2018,189,false
FRED MEYER RETAIL STORE,100,2018,94,false
FRED MEYER - STARBUCKS,100,2018,82,false
FRED MEYER - DELI,93,2018,189,false
FRED MEYER - BAKERY,99,2018,88,false
MCDONALD'S,95,2018,646,false
HOLIDAY STATIONSTORE #602 DELI,99,2018,46,false
GRACE CHRISTIAN SCHOOL LUNCH PROGRA,100,2018,39,false
THE BAKE SHOP,95,2018,8,false
THE BAKE SHOP,95,2018,8,false
HOLIDAY STATIONSTORE #602 DELI,99,2018,46,false
THE BAKE SHOP,95,2018,8,false
HOLIDAY STATIONSTORE #602,100,2018,25,false
CUP OF GRACE,100,2018,15,false
KING'S KIDS CHILD CARE,100,2018,29,false
TAKU SCHOOL,100,2018,38,false
SATORI,100,2018,4,false
AK SLOW BURN CANNABIS OUTLET,97,2018,3,false
RURAL CAP CDC,100,2018,11,false
ALASKA FIREWEED,100,2018,6,false
CHILDREN'S WORLD,100,2018,58,false
SUBWAY,100,2018,99,false
PUFFIN HEIGHTS MONTESSORI,96,2018,7,false
"AKGLD LLC, DBA ALASKA'S GREEN LIGHT DISTRICT",100,2018,3,false
ALASKABUDS,100,2018,4,false
PUFFIN HEIGHTS MONTESSORI,96,2018,7,false
COMMON GROUNDS ESPRESSO TWO LLC,92,2018,15,false
FOUNTAIN CHEVRON GROCERY,94,2018,15,false
COMMON GROUNDS ESPRESSO TWO LLC,92,2018,15,false
BRIGHT BEGINNINGS EARLY LEARNING,96,2018,134,false
FOUNTAIN CHEVRON FOODMART,91,2018,20,false
FOUNTAIN CHEVRON FOODMART,91,2018,20,false
ANCHORAGE COMMUNITY YMCA-LAKE HOOD,99,2018,10,false
BRIGHT BEGINNINGS EARLY LEARNING,96,2018,134,false
FOUNTAIN CHEVRON GROCERY,94,2018,15,false
FOUNTAIN CHEVRON GROCERY,94,2018,15,false
FOUNTAIN CHEVRON GROCERY,94,2018,15,false
FOUNTAIN CHEVRON FOODMART,91,2018,20,false
COZY MARKET,100,2018,6,false
BRIGHT BEGINNINGS EARLY LEARNING,96,2018,134,false
PERK-UP ESPRESSO,98,2018,70,false
BRIGHT BEGINNINGS EARLY LEARNING,96,2018,134,false
COMMON GROUNDS ESPRESSO TWO LLC,92,2018,15,false
FOUNTAIN CHEVRON FOODMART,91,2018,20,false
COMMON GROUNDS ESPRESSO TWO LLC,92,2018,15,false
PERK-UP ESPRESSO,98,2018,70,false
BENSON SECONDARY SCHOOL,100,2018,43,false
OUTBACK STEAKHOUSE REST.,98,2018,124,false
OUTBACK STEAKHOUSE - BAR,98,2018,36,false
BAXTER ELEMENTARY SCHOOL,100,2018,38,false
OUTBACK STEAKHOUSE REST.,98,2018,124,false
EAST ANCHORAGE HIGH SCHOOL,98,2018,53,false
STELLER SECONDARY - TEMPLE OF THE BEAN,99,2018,14,false
OUTBACK STEAKHOUSE - BAR,98,2018,36,false
TUDOR ELEMENTARY SCHOOL,100,2018,39,false
EAST ANCHORAGE HIGH SCHOOL,98,2018,53,false
ROGERS PARK ELEMENTARY SCHOOL,100,2018,38,false
WHALEY CENTER,100,2018,32,false
NORTHERN LIGHTS ABC SCHOOL,100,2018,36,false
"THE SMOKEHOUSE, LLC - TRUCK",96,2018,7,true
STARBUCKS COFFEE CO #11426,100,2018,17,false
ST. ELIAS SPECIALTY HOSPITAL,97,2018,17,false
HEAVENLY CUP - NEW BLDG,97,2018,32,false
SOUTHSIDE CHEVRON - SNACK BAR,96,2018,9,false
SOUTHSIDE CHEVRON - GROCERY,96,2018,6,false
"SMOKEHOUSE, THE",93,2018,5,false
"SMOKEHOUSE, THE",93,2018,5,false
"SMOKEHOUSE, THE",93,2018,5,false
HOLIDAY STATION STORE #639 - SNACK,94,2018,14,false
KASUUN ELEMENTARY,100,2018,36,false
CRYSTAL CHILD DEVELOPMENT CENTER - RASPBERRY,95,2018,11,false
HOLIDAY STATION STORE #639,96,2018,14,false
HOLIDAY STATION STORE #639,96,2018,14,false
CUPS & PUPS!,100,2018,2,false
HOLIDAY STATION STORE #639 - SNACK,94,2018,14,false
CRYSTAL CHILD DEVELOPMENT CENTER - RASPBERRY,95,2018,11,false
HOLIDAY STATION STORE #639 - SNACK,94,2018,14,false
CREDIT UNION 1 LEARNING CENTER,100,2018,26,false
"ALASKA QUALITY CARE, LLC",100,2018,16,false
PHO DIMOND RESTAURANT,98,2018,17,false
PHO DIMOND RESTAURANT,98,2018,17,false
SEWARD'S FOLLY,91,2018,48,false
SEWARD'S FOLLY- BAR,93,2018,11,false
ANCHORAGE CHRISTIAN PRESCHOOL,97,2018,48,false
GIRDWOOD PICNIC CLUB,95,2018,5,false
SEWARD'S FOLLY,91,2018,48,false
SEWARD'S FOLLY,91,2018,48,false
SEWARD'S FOLLY- BAR,93,2018,11,false
MAX2 LLC DBA BASKIN ROBBINS,100,2018,4,false
SEWARD'S FOLLY- BAR,93,2018,11,false
GIRDWOOD PICNIC CLUB,95,2018,5,false
CAROUSEL CHILD CARE CENTER,97,2018,58,false
ANCHORAGE MONTESSORI SCHOOL,100,2018,18,false
CAMP FIRE - FIRE LAKE,100,2018,22,false
RAE RAE'S II,95,2018,71,false
BOYS & GIRLS CLUB OF ALASKA - C.D.C,98,2018,45,false
CAMP FIRE - CHUGIAK,100,2018,30,false
RAE RAE'S II,95,2018,71,false
H2OASIS SLOW RIVER,100,2018,57,false
H2OASIS ALASKA TUB,100,2018,58,false
H2OASIS WAVE POOL,100,2018,54,false
H2OASIS ACTIVITY POOL,100,2018,56,false
H2OASIS INDOOR WATERPARK - SPLASH,100,2018,60,false
BOYS & GIRLS CLUB OF ALASKA - C.D.C,98,2018,45,false
CAMP FIRE - HOMESTEAD,100,2018,34,false
CAMP FIRE - ALPENGLOW,100,2018,36,false
ANCHORAGE COMMUNITY YMCA EAGLE RVR,100,2018,18,false
MCDONALD'S,96,2018,646,false
STEAMDOT ESPRESSO -O'MALLEY CENTER,91,2018,35,false
STEAMDOT ESPRESSO -O'MALLEY CENTER,91,2018,35,false
YOGURT LOUNGE,97,2018,19,false
MCDONALD'S - WALMART,96,2018,27,false
STEAMDOT ESPRESSO -O'MALLEY CENTER,91,2018,35,false
JEEPNEY BY ADOBO GRILL - MOBILE,97,2018,3,true
RUSSIAN EATS - MOBILE,98,2018,3,true
STEAMDOT ESPRESSO -O'MALLEY CENTER,91,2018,35,false
STEAMDOT ESPRESSO -O'MALLEY CENTER,91,2018,35,false
MCDONALD'S - WALMART,96,2018,27,false
TESORO - HUFFMAN,100,2018,6,false
TESORO - HUFFMAN SNACK,100,2018,8,false
KOOTS - NORTH,92,2016,6,false
ALASKA NATIVE CULTURAL CHARTER SCHOOL,100,2018,11,false
KOOTS,86,2016,8,false
CENTRAL MIDDLE SCHOOL,100,2018,42,false
KOOTS - BIRD HOUSE,94,2016,6,false
"PERFECT CUP PLUS, THE",93,2018,91,false
KOOTS - THE SWING BAR,90,2016,7,false
KOOTS - NORTH,92,2016,6,false
"PERFECT CUP PLUS, THE",93,2018,91,false
"PERFECT CUP PLUS, THE",93,2018,91,false
WONDER PARK SCHOOL,100,2018,37,false
KOOTS - BIRD HOUSE,97,2015,6,false
DIMOND CENTER CINEMAS,96,2018,40,false
KOOTS,86,2016,8,false
KOOTS - BIRD HOUSE,94,2016,6,false
KOOTS,95,2015,8,false
KOOTS - BIRD HOUSE,94,2016,6,false
KOOTS - NORTH,92,2016,6,false
KOOTS,86,2016,8,false
KOOTS,86,2016,8,false
INLET VIEW ELEMENTARY SCHOOL,100,2018,38,false
KOOTS - NORTH,97,2015,6,false
CHUGACH OPTIONAL ELEMENTARY SCHOOL,100,2018,38,false
KOOTS,95,2015,8,false
KOOTS - THE SWING BAR,90,2016,7,false
KOOTS - THE SWING BAR,97,2015,7,false
KOOTS - THE SWING BAR,90,2016,7,false
WONDER PARK SCHOOL,100,2018,37,false
KOOTS - NORTH,92,2016,6,false
DENALI ELEMENTARY SCHOOL,100,2018,36,false
KOOTS,86,2016,8,false
KOOTS - THE SWING BAR,90,2016,7,false
DIMOND CENTER CINEMAS,96,2018,40,false
FAIRVIEW ELEMENTARY SCHOOL,100,2018,38,false
CHUGACH OPTIONAL ELEMENTARY SCHOOL,100,2018,38,false
AIRPORT HEIGHTS SCHOOL,100,2018,37,false
MOUNTAIN VIEW ELEM SCHOOL,100,2018,45,false
WILD SCOOPS,100,2018,7,false
COUNTRY HEALTH FOODS,96,2018,11,false
BRIGHT BEGINNINGS ELC-EAGLE RIVER,96,2018,69,false
WILLIAM TYSON ELEMENTARY,100,2018,38,false
GOVERNMENT HILL ELEM SCHOOL,100,2018,36,false
COOK INLET NATIVE HEAD START,100,2018,21,false
WILLIWAW ELEMENTARY SCHOOL,100,2018,38,false
TACO RICO MOBILE,91,2018,39,false
TACO RICO MOBILE,91,2018,39,false
ANCHORAGE COMMUNITY YMCA - BAXTER,95,2018,21,false
TACO RICO MOBILE,91,2018,39,false
GEMMA'S FILIPINO FOOD 2 GO,93,2018,5,false
TACO RICO MOBILE,91,2018,39,false
ANCHORAGE COMMUNITY YMCA - BAXTER,95,2018,21,false
GEMMA'S FILIPINO FOOD 2 GO,93,2018,5,false
GEMMA'S FILIPINO FOOD 2 GO,93,2018,5,false
ANCHORAGE COMMUNITY YMCA - COLLEGE,100,2018,17,false
GEMMA'S FILIPINO FOOD 2 GO,93,2018,5,false
TACO RICO MOBILE,91,2018,39,false
CAMP FIRE - RUSSIAN JACK,96,2018,45,false
H2OASIS INDOOR WATERPARK RESTAURANT,97,2018,95,false
ALASKA ZOO,100,2018,31,false
SMASHBURGER,96,2018,13,false
CLARK MIDDLE SCHOOL,100,2018,40,false
ROMIG MIDDLE SCHOOL,100,2018,37,false
WEST HIGH SCHOOL,100,2018,36,false
SMASHBURGER,96,2018,13,false
ALASKA ZOO,96,2018,31,false
AVAIL SCHOOL,100,2018,4,false
MOCHA MASTERS,98,2018,29,false
PEKING WOK,86,2018,271,false
CREEKSIDE CAFE,95,2018,22,false
PEKING WOK,86,2018,271,false
PEKING WOK,79,2018,271,false
PEKING WOK,79,2018,271,false
CAMPBELL CREEK HOUSE,93,2018,8,false
VILLAGE INN #2,89,2018,81,false
PEKING WOK,86,2018,271,false
VILLAGE INN #2,89,2018,81,false
VILLAGE INN #2,89,2018,81,false
PEKING WOK,79,2018,271,false
CREEKSIDE CAFE,95,2018,22,false
CREEKSIDE CAFE,95,2018,22,false
PEKING WOK,79,2018,271,false
PEKING WOK,79,2018,271,false
PEKING WOK,86,2018,271,false
