Month,Animal,State,Count
1972 Jul,Sheep,Northern Territory,0.0
1972 Aug,Sheep,Northern Territory,100.0
1972 Sep,Sheep,Northern Territory,0.0
1972 Oct,Sheep,Northern Territory,0.0
1972 Nov,Sheep,Northern Territory,0.0
1972 Dec,Sheep,Northern Territory,0.0
1973 Jan,Sheep,Northern Territory,0.0
1973 Feb,Sheep,Northern Territory,0.0
1973 Mar,Sheep,Northern Territory,0.0
1973 Apr,Sheep,Northern Territory,0.0
1973 May,Sheep,Northern Territory,0.0
1973 Jun,Sheep,Northern Territory,0.0
1973 Jul,Sheep,Northern Territory,0.0
1973 Aug,Sheep,Northern Territory,0.0
1973 Sep,Sheep,Northern Territory,0.0
1973 Oct,Sheep,Northern Territory,0.0
1973 Nov,Sheep,Northern Territory,0.0
1973 Dec,Sheep,Northern Territory,0.0
1974 Jan,Sheep,Northern Territory,0.0
1974 Feb,Sheep,Northern Territory,0.0
1974 Mar,Sheep,Northern Territory,0.0
1974 Apr,Sheep,Northern Territory,0.0
1974 May,Sheep,Northern Territory,0.0
1974 Jun,Sheep,Northern Territory,0.0
1974 Jul,Sheep,Northern Territory,0.0
1974 Aug,Sheep,Northern Territory,0.0
1974 Sep,Sheep,Northern Territory,0.0
1974 Oct,Sheep,Northern Territory,0.0
1974 Nov,Sheep,Northern Territory,0.0
1974 Dec,Sheep,Northern Territory,0.0
1975 Jan,Sheep,Northern Territory,0.0
1975 Feb,Sheep,Northern Territory,100.0
1975 Mar,Sheep,Northern Territory,0.0
1975 Apr,Sheep,Northern Territory,0.0
1975 May,Sheep,Northern Territory,0.0
1975 Jun,Sheep,Northern Territory,0.0
1975 Jul,Sheep,Northern Territory,0.0
1975 Aug,Sheep,Northern Territory,0.0
1975 Sep,Sheep,Northern Territory,200.0
1975 Oct,Sheep,Northern Territory,0.0
1975 Nov,Sheep,Northern Territory,0.0
1975 Dec,Sheep,Northern Territory,0.0
1976 Jan,Sheep,Northern Territory,0.0
1976 Feb,Sheep,Northern Territory,0.0
1976 Mar,Sheep,Northern Territory,0.0
1976 Apr,Sheep,Northern Territory,0.0
1976 May,Sheep,Northern Territory,0.0
1976 Jun,Sheep,Northern Territory,0.0
1976 Jul,Sheep,Northern Territory,0.0
1976 Aug,Sheep,Northern Territory,0.0
1976 Sep,Sheep,Northern Territory,0.0
1976 Oct,Sheep,Northern Territory,100.0
1976 Nov,Sheep,Northern Territory,100.0
1976 Dec,Sheep,Northern Territory,0.0
1977 Jan,Sheep,Northern Territory,0.0
1977 Feb,Sheep,Northern Territory,0.0
1977 Mar,Sheep,Northern Territory,0.0
1977 Apr,Sheep,Northern Territory,0.0
1977 May,Sheep,Northern Territory,0.0
1977 Jun,Sheep,Northern Territory,0.0
1977 Jul,Sheep,Northern Territory,0.0
1977 Aug,Sheep,Northern Territory,0.0
1977 Sep,Sheep,Northern Territory,0.0
1977 Oct,Sheep,Northern Territory,0.0
1977 Nov,Sheep,Northern Territory,0.0
1977 Dec,Sheep,Northern Territory,0.0
1978 Jan,Sheep,Northern Territory,0.0
1978 Feb,Sheep,Northern Territory,0.0
1978 Mar,Sheep,Northern Territory,0.0
1978 Apr,Sheep,Northern Territory,0.0
1978 May,Sheep,Northern Territory,0.0
1978 Jun,Sheep,Northern Territory,0.0
1978 Jul,Sheep,Northern Territory,0.0
1978 Aug,Sheep,Northern Territory,0.0
1978 Sep,Sheep,Northern Territory,0.0
1978 Oct,Sheep,Northern Territory,0.0
1978 Nov,Sheep,Northern Territory,0.0
1978 Dec,Sheep,Northern Territory,0.0
1979 Jan,Sheep,Northern Territory,0.0
1979 Feb,Sheep,Northern Territory,0.0
1979 Mar,Sheep,Northern Territory,0.0
1979 Apr,Sheep,Northern Territory,0.0
1979 May,Sheep,Northern Territory,0.0
1979 Jun,Sheep,Northern Territory,0.0
1979 Jul,Sheep,Northern Territory,0.0
1979 Aug,Sheep,Northern Territory,0.0
1979 Sep,Sheep,Northern Territory,0.0
1979 Oct,Sheep,Northern Territory,0.0
1979 Nov,Sheep,Northern Territory,0.0
1979 Dec,Sheep,Northern Territory,0.0
1980 Jan,Sheep,Northern Territory,0.0
1980 Feb,Sheep,Northern Territory,0.0
1980 Mar,Sheep,Northern Territory,0.0
1980 Apr,Sheep,Northern Territory,0.0
1980 May,Sheep,Northern Territory,0.0
1980 Jun,Sheep,Northern Territory,0.0
1980 Jul,Sheep,Northern Territory,0.0
1980 Aug,Sheep,Northern Territory,0.0
1980 Sep,Sheep,Northern Territory,0.0
1980 Oct,Sheep,Northern Territory,0.0
1980 Nov,Sheep,Northern Territory,0.0
1980 Dec,Sheep,Northern Territory,0.0
1981 Jan,Sheep,Northern Territory,0.0
1981 Feb,Sheep,Northern Territory,0.0
1981 Mar,Sheep,Northern Territory,0.0
1981 Apr,Sheep,Northern Territory,0.0
1981 May,Sheep,Northern Territory,0.0
1981 Jun,Sheep,Northern Territory,0.0
1981 Jul,Sheep,Northern Territory,0.0
1981 Aug,Sheep,Northern Territory,0.0
1981 Sep,Sheep,Northern Territory,0.0
1981 Oct,Sheep,Northern Territory,0.0
1981 Nov,Sheep,Northern Territory,0.0
1981 Dec,Sheep,Northern Territory,0.0
1982 Jan,Sheep,Northern Territory,0.0
1982 Feb,Sheep,Northern Territory,0.0
1982 Mar,Sheep,Northern Territory,0.0
1982 Apr,Sheep,Northern Territory,0.0
1982 May,Sheep,Northern Territory,0.0
1982 Jun,Sheep,Northern Territory,0.0
1982 Jul,Sheep,Northern Territory,0.0
1982 Aug,Sheep,Northern Territory,0.0
1982 Sep,Sheep,Northern Territory,0.0
1982 Oct,Sheep,Northern Territory,0.0
1982 Nov,Sheep,Northern Territory,0.0
1982 Dec,Sheep,Northern Territory,0.0
1983 Jan,Sheep,Northern Territory,0.0
1983 Feb,Sheep,Northern Territory,0.0
1983 Mar,Sheep,Northern Territory,0.0
1983 Apr,Sheep,Northern Territory,0.0
1983 May,Sheep,Northern Territory,0.0
1983 Jun,Sheep,Northern Territory,0.0
1983 Jul,Sheep,Northern Territory,0.0
1983 Aug,Sheep,Northern Territory,0.0
1983 Sep,Sheep,Northern Territory,0.0
1983 Oct,Sheep,Northern Territory,0.0
1983 Nov,Sheep,Northern Territory,0.0
1983 Dec,Sheep,Northern Territory,0.0
1984 Jan,Sheep,Northern Territory,0.0
1984 Feb,Sheep,Northern Territory,0.0
1984 Mar,Sheep,Northern Territory,0.0
1984 Apr,Sheep,Northern Territory,0.0
1984 May,Sheep,Northern Territory,0.0
1984 Jun,Sheep,Northern Territory,0.0
1984 Jul,Sheep,Northern Territory,0.0
1984 Aug,Sheep,Northern Territory,0.0
1984 Sep,Sheep,Northern Territory,0.0
1984 Oct,Sheep,Northern Territory,0.0
1984 Nov,Sheep,Northern Territory,0.0
1984 Dec,Sheep,Northern Territory,0.0
1985 Jan,Sheep,Northern Territory,0.0
1985 Feb,Sheep,Northern Territory,0.0
1985 Mar,Sheep,Northern Territory,0.0
1985 Apr,Sheep,Northern Territory,0.0
1985 May,Sheep,Northern Territory,0.0
1985 Jun,Sheep,Northern Territory,0.0
1985 Jul,Sheep,Northern Territory,0.0
1985 Aug,Sheep,Northern Territory,0.0
1985 Sep,Sheep,Northern Territory,0.0
1985 Oct,Sheep,Northern Territory,0.0
1985 Nov,Sheep,Northern Territory,0.0
1985 Dec,Sheep,Northern Territory,0.0
1986 Jan,Sheep,Northern Territory,0.0
1986 Feb,Sheep,Northern Territory,0.0
1986 Mar,Sheep,Northern Territory,0.0
1986 Apr,Sheep,Northern Territory,0.0
1986 May,Sheep,Northern Territory,0.0
1986 Jun,Sheep,Northern Territory,0.0
1986 Jul,Sheep,Northern Territory,0.0
1986 Aug,Sheep,Northern Territory,0.0
1986 Sep,Sheep,Northern Territory,0.0
1986 Oct,Sheep,Northern Territory,0.0
1986 Nov,Sheep,Northern Territory,0.0
1986 Dec,Sheep,Northern Territory,0.0
1987 Jan,Sheep,Northern Territory,0.0
1987 Feb,Sheep,Northern Territory,0.0
1987 Mar,Sheep,Northern Territory,0.0
1987 Apr,Sheep,Northern Territory,0.0
1987 May,Sheep,Northern Territory,0.0
1987 Jun,Sheep,Northern Territory,0.0
1987 Jul,Sheep,Northern Territory,0.0
1987 Aug,Sheep,Northern Territory,0.0
1987 Sep,Sheep,Northern Territory,0.0
1987 Oct,Sheep,Northern Territory,0.0
1987 Nov,Sheep,Northern Territory,0.0
1987 Dec,Sheep,Northern Territory,0.0
1988 Jan,Sheep,Northern Territory,0.0
1988 Feb,Sheep,Northern Territory,0.0
1988 Mar,Sheep,Northern Territory,0.0
1988 Apr,Sheep,Northern Territory,0.0
1988 May,Sheep,Northern Territory,0.0
1988 Jun,Sheep,Northern Territory,0.0
1988 Jul,Sheep,Northern Territory,0.0
1988 Aug,Sheep,Northern Territory,0.0
1988 Sep,Sheep,Northern Territory,0.0
1988 Oct,Sheep,Northern Territory,0.0
1988 Nov,Sheep,Northern Territory,0.0
1988 Dec,Sheep,Northern Territory,0.0
1989 Jan,Sheep,Northern Territory,0.0
1989 Feb,Sheep,Northern Territory,0.0
1989 Mar,Sheep,Northern Territory,0.0
1989 Apr,Sheep,Northern Territory,0.0
1989 May,Sheep,Northern Territory,0.0
1989 Jun,Sheep,Northern Territory,0.0
1989 Jul,Sheep,Northern Territory,0.0
1989 Aug,Sheep,Northern Territory,0.0
1989 Sep,Sheep,Northern Territory,0.0
1989 Oct,Sheep,Northern Territory,0.0
1989 Nov,Sheep,Northern Territory,0.0
1989 Dec,Sheep,Northern Territory,0.0
1990 Jan,Sheep,Northern Territory,0.0
1990 Feb,Sheep,Northern Territory,0.0
1990 Mar,Sheep,Northern Territory,0.0
1990 Apr,Sheep,Northern Territory,0.0
1990 May,Sheep,Northern Territory,0.0
1990 Jun,Sheep,Northern Territory,0.0
1990 Jul,Sheep,Northern Territory,0.0
1990 Aug,Sheep,Northern Territory,0.0
1990 Sep,Sheep,Northern Territory,0.0
1990 Oct,Sheep,Northern Territory,0.0
1990 Nov,Sheep,Northern Territory,0.0
1990 Dec,Sheep,Northern Territory,0.0
1991 Jan,Sheep,Northern Territory,0.0
1991 Feb,Sheep,Northern Territory,0.0
1991 Mar,Sheep,Northern Territory,0.0
1991 Apr,Sheep,Northern Territory,0.0
1991 May,Sheep,Northern Territory,0.0
1991 Jun,Sheep,Northern Territory,0.0
1991 Jul,Sheep,Northern Territory,0.0
1991 Aug,Sheep,Northern Territory,0.0
1991 Sep,Sheep,Northern Territory,0.0
1991 Oct,Sheep,Northern Territory,0.0
1991 Nov,Sheep,Northern Territory,0.0
1991 Dec,Sheep,Northern Territory,0.0
1992 Jan,Sheep,Northern Territory,0.0
1992 Feb,Sheep,Northern Territory,0.0
1992 Mar,Sheep,Northern Territory,0.0
1992 Apr,Sheep,Northern Territory,0.0
1992 May,Sheep,Northern Territory,0.0
1992 Jun,Sheep,Northern Territory,0.0
1992 Jul,Sheep,Northern Territory,0.0
1992 Aug,Sheep,Northern Territory,0.0
1992 Sep,Sheep,Northern Territory,0.0
1992 Oct,Sheep,Northern Territory,0.0
1992 Nov,Sheep,Northern Territory,0.0
1992 Dec,Sheep,Northern Territory,0.0
1993 Jan,Sheep,Northern Territory,0.0
1993 Feb,Sheep,Northern Territory,0.0
1993 Mar,Sheep,Northern Territory,0.0
1993 Apr,Sheep,Northern Territory,0.0
1993 May,Sheep,Northern Territory,0.0
1993 Jun,Sheep,Northern Territory,0.0
1993 Jul,Sheep,Northern Territory,0.0
1993 Aug,Sheep,Northern Territory,0.0
1993 Sep,Sheep,Northern Territory,0.0
1993 Oct,Sheep,Northern Territory,0.0
1993 Nov,Sheep,Northern Territory,0.0
1993 Dec,Sheep,Northern Territory,0.0
1994 Jan,Sheep,Northern Territory,0.0
1994 Feb,Sheep,Northern Territory,0.0
1994 Mar,Sheep,Northern Territory,0.0
1994 Apr,Sheep,Northern Territory,0.0
1994 May,Sheep,Northern Territory,0.0
1994 Jun,Sheep,Northern Territory,0.0
1994 Jul,Sheep,Northern Territory,0.0
1994 Aug,Sheep,Northern Territory,0.0
1994 Sep,Sheep,Northern Territory,0.0
1994 Oct,Sheep,Northern Territory,0.0
1994 Nov,Sheep,Northern Territory,0.0
1994 Dec,Sheep,Northern Territory,0.0
1995 Jan,Sheep,Northern Territory,0.0
1995 Feb,Sheep,Northern Territory,0.0
1995 Mar,Sheep,Northern Territory,0.0
1995 Apr,Sheep,Northern Territory,0.0
1995 May,Sheep,Northern Territory,0.0
1995 Jun,Sheep,Northern Territory,0.0
1995 Jul,Sheep,Northern Territory,0.0
1995 Aug,Sheep,Northern Territory,0.0
1995 Sep,Sheep,Northern Territory,0.0
1995 Oct,Sheep,Northern Territory,0.0
1995 Nov,Sheep,Northern Territory,0.0
1995 Dec,Sheep,Northern Territory,0.0
1996 Jan,Sheep,Northern Territory,0.0
1996 Feb,Sheep,Northern Territory,0.0
1996 Mar,Sheep,Northern Territory,0.0
1996 Apr,Sheep,Northern Territory,0.0
1996 May,Sheep,Northern Territory,0.0
1996 Jun,Sheep,Northern Territory,0.0
1996 Jul,Sheep,Northern Territory,0.0
1996 Aug,Sheep,Northern Territory,0.0
1996 Sep,Sheep,Northern Territory,0.0
1996 Oct,Sheep,Northern Territory,0.0
1996 Nov,Sheep,Northern Territory,0.0
1996 Dec,Sheep,Northern Territory,0.0
1997 Jan,Sheep,Northern Territory,0.0
1997 Feb,Sheep,Northern Territory,0.0
1997 Mar,Sheep,Northern Territory,0.0
1997 Apr,Sheep,Northern Territory,0.0
1997 May,Sheep,Northern Territory,0.0
1997 Jun,Sheep,Northern Territory,0.0
1997 Jul,Sheep,Northern Territory,0.0
1997 Aug,Sheep,Northern Territory,0.0
1997 Sep,Sheep,Northern Territory,0.0
1997 Oct,Sheep,Northern Territory,0.0
1997 Nov,Sheep,Northern Territory,0.0
1997 Dec,Sheep,Northern Territory,0.0
1998 Jan,Sheep,Northern Territory,0.0
1998 Feb,Sheep,Northern Territory,0.0
1998 Mar,Sheep,Northern Territory,0.0
1998 Apr,Sheep,Northern Territory,0.0
1998 May,Sheep,Northern Territory,0.0
1998 Jun,Sheep,Northern Territory,0.0
1998 Jul,Sheep,Northern Territory,0.0
1998 Aug,Sheep,Northern Territory,0.0
1998 Sep,Sheep,Northern Territory,0.0
1998 Oct,Sheep,Northern Territory,0.0
1998 Nov,Sheep,Northern Territory,0.0
1998 Dec,Sheep,Northern Territory,0.0
1999 Jan,Sheep,Northern Territory,0.0
1999 Feb,Sheep,Northern Territory,0.0
1999 Mar,Sheep,Northern Territory,0.0
1999 Apr,Sheep,Northern Territory,0.0
1999 May,Sheep,Northern Territory,0.0
1999 Jun,Sheep,Northern Territory,0.0
1999 Jul,Sheep,Northern Territory,0.0
1999 Aug,Sheep,Northern Territory,0.0
1999 Sep,Sheep,Northern Territory,0.0
1999 Oct,Sheep,Northern Territory,0.0
1999 Nov,Sheep,Northern Territory,0.0
1999 Dec,Sheep,Northern Territory,0.0
2000 Jan,Sheep,Northern Territory,0.0
2000 Feb,Sheep,Northern Territory,0.0
2000 Mar,Sheep,Northern Territory,0.0
2000 Apr,Sheep,Northern Territory,0.0
2000 May,Sheep,Northern Territory,0.0
2000 Jun,Sheep,Northern Territory,0.0
2000 Jul,Sheep,Northern Territory,0.0
2000 Aug,Sheep,Northern Territory,0.0
2000 Sep,Sheep,Northern Territory,0.0
2000 Oct,Sheep,Northern Territory,0.0
2000 Nov,Sheep,Northern Territory,0.0
2000 Dec,Sheep,Northern Territory,0.0
2001 Jan,Sheep,Northern Territory,0.0
2001 Feb,Sheep,Northern Territory,0.0
2001 Mar,Sheep,Northern Territory,0.0
2001 Apr,Sheep,Northern Territory,0.0
2001 May,Sheep,Northern Territory,0.0
2001 Jun,Sheep,Northern Territory,0.0
2001 Jul,Sheep,Northern Territory,0.0
2001 Aug,Sheep,Northern Territory,0.0
2001 Sep,Sheep,Northern Territory,0.0
2001 Oct,Sheep,Northern Territory,0.0
2001 Nov,Sheep,Northern Territory,0.0
2001 Dec,Sheep,Northern Territory,0.0
2002 Jan,Sheep,Northern Territory,0.0
2002 Feb,Sheep,Northern Territory,0.0
2002 Mar,Sheep,Northern Territory,0.0
2002 Apr,Sheep,Northern Territory,0.0
2002 May,Sheep,Northern Territory,0.0
2002 Jun,Sheep,Northern Territory,0.0
2002 Jul,Sheep,Northern Territory,0.0
2002 Aug,Sheep,Northern Territory,0.0
2002 Sep,Sheep,Northern Territory,0.0
2002 Oct,Sheep,Northern Territory,0.0
2002 Nov,Sheep,Northern Territory,0.0
2002 Dec,Sheep,Northern Territory,0.0
2003 Jan,Sheep,Northern Territory,0.0
2003 Feb,Sheep,Northern Territory,0.0
2003 Mar,Sheep,Northern Territory,0.0
2003 Apr,Sheep,Northern Territory,0.0
2003 May,Sheep,Northern Territory,0.0
2003 Jun,Sheep,Northern Territory,0.0
2003 Jul,Sheep,Northern Territory,0.0
2003 Aug,Sheep,Northern Territory,0.0
2003 Sep,Sheep,Northern Territory,0.0
2003 Oct,Sheep,Northern Territory,0.0
2003 Nov,Sheep,Northern Territory,0.0
2003 Dec,Sheep,Northern Territory,0.0
2004 Jan,Sheep,Northern Territory,0.0
2004 Feb,Sheep,Northern Territory,0.0
2004 Mar,Sheep,Northern Territory,0.0
2004 Apr,Sheep,Northern Territory,0.0
2004 May,Sheep,Northern Territory,0.0
2004 Jun,Sheep,Northern Territory,0.0
2004 Jul,Sheep,Northern Territory,0.0
2004 Aug,Sheep,Northern Territory,0.0
2004 Sep,Sheep,Northern Territory,0.0
2004 Oct,Sheep,Northern Territory,0.0
2004 Nov,Sheep,Northern Territory,0.0
2004 Dec,Sheep,Northern Territory,0.0
2005 Jan,Sheep,Northern Territory,0.0
2005 Feb,Sheep,Northern Territory,0.0
2005 Mar,Sheep,Northern Territory,0.0
2005 Apr,Sheep,Northern Territory,0.0
2005 May,Sheep,Northern Territory,0.0
2005 Jun,Sheep,Northern Territory,0.0
2005 Jul,Sheep,Northern Territory,0.0
2005 Aug,Sheep,Northern Territory,0.0
2005 Sep,Sheep,Northern Territory,0.0
2005 Oct,Sheep,Northern Territory,0.0
2005 Nov,Sheep,Northern Territory,0.0
2005 Dec,Sheep,Northern Territory,0.0
2006 Jan,Sheep,Northern Territory,0.0
2006 Feb,Sheep,Northern Territory,0.0
2006 Mar,Sheep,Northern Territory,0.0
2006 Apr,Sheep,Northern Territory,0.0
2006 May,Sheep,Northern Territory,0.0
2006 Jun,Sheep,Northern Territory,0.0
2006 Jul,Sheep,Northern Territory,0.0
2006 Aug,Sheep,Northern Territory,0.0
2006 Sep,Sheep,Northern Territory,0.0
2006 Oct,Sheep,Northern Territory,0.0
2006 Nov,Sheep,Northern Territory,0.0
2006 Dec,Sheep,Northern Territory,0.0
2007 Jan,Sheep,Northern Territory,0.0
2007 Feb,Sheep,Northern Territory,0.0
2007 Mar,Sheep,Northern Territory,0.0
2007 Apr,Sheep,Northern Territory,0.0
2007 May,Sheep,Northern Territory,0.0
2007 Jun,Sheep,Northern Territory,0.0
2007 Jul,Sheep,Northern Territory,0.0
2007 Aug,Sheep,Northern Territory,0.0
2007 Sep,Sheep,Northern Territory,0.0
2007 Oct,Sheep,Northern Territory,0.0
2007 Nov,Sheep,Northern Territory,0.0
2007 Dec,Sheep,Northern Territory,0.0
2008 Jan,Sheep,Northern Territory,0.0
2008 Feb,Sheep,Northern Territory,0.0
2008 Mar,Sheep,Northern Territory,0.0
2008 Apr,Sheep,Northern Territory,0.0
2008 May,Sheep,Northern Territory,0.0
2008 Jun,Sheep,Northern Territory,0.0
2008 Jul,Sheep,Northern Territory,0.0
2008 Aug,Sheep,Northern Territory,0.0
2008 Sep,Sheep,Northern Territory,0.0
2008 Oct,Sheep,Northern Territory,0.0
2008 Nov,Sheep,Northern Territory,0.0
2008 Dec,Sheep,Northern Territory,0.0
2009 Jan,Sheep,Northern Territory,0.0
2009 Feb,Sheep,Northern Territory,0.0
2009 Mar,Sheep,Northern Territory,0.0
2009 Apr,Sheep,Northern Territory,0.0
2009 May,Sheep,Northern Territory,0.0
2009 Jun,Sheep,Northern Territory,0.0
2009 Jul,Sheep,Northern Territory,0.0
2009 Aug,Sheep,Northern Territory,0.0
2009 Sep,Sheep,Northern Territory,0.0
2009 Oct,Sheep,Northern Territory,0.0
2009 Nov,Sheep,Northern Territory,0.0
2009 Dec,Sheep,Northern Territory,0.0
2010 Jan,Sheep,Northern Territory,0.0
2010 Feb,Sheep,Northern Territory,0.0
2010 Mar,Sheep,Northern Territory,0.0
2010 Apr,Sheep,Northern Territory,0.0
2010 May,Sheep,Northern Territory,0.0
2010 Jun,Sheep,Northern Territory,0.0
2010 Jul,Sheep,Northern Territory,0.0
2010 Aug,Sheep,Northern Territory,0.0
2010 Sep,Sheep,Northern Territory,0.0
2010 Oct,Sheep,Northern Territory,0.0
2010 Nov,Sheep,Northern Territory,0.0
2010 Dec,Sheep,Northern Territory,0.0
2011 Jan,Sheep,Northern Territory,0.0
2011 Feb,Sheep,Northern Territory,0.0
2011 Mar,Sheep,Northern Territory,0.0
2011 Apr,Sheep,Northern Territory,0.0
2011 May,Sheep,Northern Territory,0.0
2011 Jun,Sheep,Northern Territory,0.0
2011 Jul,Sheep,Northern Territory,0.0
2011 Aug,Sheep,Northern Territory,0.0
2011 Sep,Sheep,Northern Territory,0.0
2011 Oct,Sheep,Northern Territory,0.0
2011 Nov,Sheep,Northern Territory,0.0
2011 Dec,Sheep,Northern Territory,0.0
2012 Jan,Sheep,Northern Territory,0.0
2012 Feb,Sheep,Northern Territory,0.0
2012 Mar,Sheep,Northern Territory,0.0
2012 Apr,Sheep,Northern Territory,0.0
2012 May,Sheep,Northern Territory,0.0
2012 Jun,Sheep,Northern Territory,0.0
2012 Jul,Sheep,Northern Territory,0.0
2012 Aug,Sheep,Northern Territory,0.0
2012 Sep,Sheep,Northern Territory,0.0
2012 Oct,Sheep,Northern Territory,0.0
2012 Nov,Sheep,Northern Territory,0.0
2012 Dec,Sheep,Northern Territory,0.0
2013 Jan,Sheep,Northern Territory,0.0
2013 Feb,Sheep,Northern Territory,0.0
2013 Mar,Sheep,Northern Territory,0.0
2013 Apr,Sheep,Northern Territory,0.0
2013 May,Sheep,Northern Territory,0.0
2013 Jun,Sheep,Northern Territory,0.0
2013 Jul,Sheep,Northern Territory,0.0
2013 Aug,Sheep,Northern Territory,0.0
2013 Sep,Sheep,Northern Territory,0.0
2013 Oct,Sheep,Northern Territory,0.0
2013 Nov,Sheep,Northern Territory,0.0
2013 Dec,Sheep,Northern Territory,0.0
2014 Jan,Sheep,Northern Territory,0.0
2014 Feb,Sheep,Northern Territory,0.0
2014 Mar,Sheep,Northern Territory,0.0
2014 Apr,Sheep,Northern Territory,0.0
2014 May,Sheep,Northern Territory,0.0
2014 Jun,Sheep,Northern Territory,0.0
2014 Jul,Sheep,Northern Territory,0.0
2014 Aug,Sheep,Northern Territory,0.0
2014 Sep,Sheep,Northern Territory,0.0
2014 Oct,Sheep,Northern Territory,0.0
2014 Nov,Sheep,Northern Territory,0.0
2014 Dec,Sheep,Northern Territory,0.0
2015 Jan,Sheep,Northern Territory,0.0
2015 Feb,Sheep,Northern Territory,0.0
2015 Mar,Sheep,Northern Territory,0.0
2015 Apr,Sheep,Northern Territory,0.0
2015 May,Sheep,Northern Territory,0.0
2015 Jun,Sheep,Northern Territory,0.0
2015 Jul,Sheep,Northern Territory,0.0
2015 Aug,Sheep,Northern Territory,0.0
2015 Sep,Sheep,Northern Territory,0.0
2015 Oct,Sheep,Northern Territory,0.0
2015 Nov,Sheep,Northern Territory,0.0
2015 Dec,Sheep,Northern Territory,0.0
2016 Jan,Sheep,Northern Territory,0.0
2016 Feb,Sheep,Northern Territory,0.0
2016 Mar,Sheep,Northern Territory,0.0
2016 Apr,Sheep,Northern Territory,0.0
2016 May,Sheep,Northern Territory,0.0
2016 Jun,Sheep,Northern Territory,0.0
2016 Jul,Sheep,Northern Territory,0.0
2016 Aug,Sheep,Northern Territory,0.0
2016 Sep,Sheep,Northern Territory,0.0
2016 Oct,Sheep,Northern Territory,0.0
2016 Nov,Sheep,Northern Territory,0.0
2016 Dec,Sheep,Northern Territory,0.0
2017 Jan,Sheep,Northern Territory,0.0
2017 Feb,Sheep,Northern Territory,0.0
