year,uid,stateabb,therm_dem,therm_gop,therm_bmp,mpti,age,educat,urbanism,pid7,incomeperc,race4,unemployed,polint,distrust_govt,govt_crooked,govt_waste,govt_biginterests
2012,20124874,MI,60,50,55,55,60,5,,4,3,1,0,,3,,3,1
2012,20124875,WV,85,50,68,68,79,3,,2,3,1,0,,3,,3,1
2012,20124876,CA,25,10,18,58,65,3,,3,1,1,0,,,,3,1
2012,20124877,NJ,50,30,40,60,42,7,,2,4,1,0,,,,3,1
2012,20124878,MA,70,15,43,78,46,2,,1,3,1,0,,2,,2,1
2012,20124879,FL,60,15,38,73,25,5,,3,1,3,1,,3,,3,1
2012,20124880,IL,70,30,50,70,59,6,,2,3,1,0,,3,,2,1
2012,20124881,TN,0,0,0,50,45,3,,1,1,2,0,,,,3,1
2012,20124882,TX,97,0,49,99,38,5,,1,3,2,0,,2,,2,0
2012,20124883,PA,85,50,68,68,26,3,,2,1,3,0,,,,2,0
2012,20124884,MA,15,60,38,28,54,6,,6,4,1,0,,,,3,1
2012,20124885,NJ,15,60,38,28,46,4,,5,3,1,0,,3,,3,1
2012,20124886,WV,60,50,55,55,19,2,,4,2,1,1,,,,3,1
2012,20124887,NM,85,15,50,85,50,3,,2,3,3,0,,3,,3,1
2012,20124888,MI,70,30,50,70,46,3,,1,3,1,0,,2,,3,1
2012,20124889,IL,10,10,10,50,24,6,,4,5,1,0,,,,3,1
2012,20124890,TX,60,40,50,60,74,3,,3,1,2,0,,,,3,1
2012,20124891,PA,60,70,65,45,44,2,,6,1,2,1,,,,2,1
2012,20124892,KS,97,0,49,99,55,1,,1,4,4,0,,,,1,1
2012,20124893,AR,0,60,30,20,47,3,,6,2,3,0,,3,,3,1
2012,20124894,CA,70,50,60,60,51,6,,1,1,3,0,,,,2,1
2012,20124895,KY,0,50,25,25,39,1,,7,3,3,0,,1,,3,1
2012,20124896,TX,60,70,65,45,69,3,,4,2,1,0,,,,2,1
2012,20124897,NC,60,15,38,73,29,7,,2,3,3,0,,,,2,1
2012,20124898,HI,15,88,52,14,47,7,,7,4,1,0,,3,,3,1
2012,20124899,CA,97,0,49,99,47,3,,1,2,4,0,,,,3,1
2012,20124900,AL,85,0,43,93,24,6,,1,2,1,0,,,,2,1
2012,20124901,PA,30,60,45,35,58,3,,7,3,1,0,,,,3,1
2012,20124902,NJ,70,40,55,65,43,4,,4,2,3,0,,,,3,1
2012,20124903,TX,50,85,68,33,58,3,,6,2,3,0,,,,2,0
2012,20124904,MI,70,15,43,78,51,5,,2,3,1,0,,,,3,1
2012,20124905,MI,0,30,15,35,56,7,,5,3,1,0,,3,,3,1
2012,20124906,GA,50,50,50,50,22,5,,4,2,1,0,,3,,3,1
2012,20124907,GA,0,60,30,20,81,5,,7,,1,0,,3,,3,1
2012,20124908,TX,85,30,58,78,61,2,,1,,2,0,,3,,1,0
2012,20124909,MO,87,10,49,89,39,2,,2,2,2,1,,,,1,1
2012,20124910,CO,50,50,50,50,25,4,,4,4,1,0,,3,,3,1
2012,20124911,IL,40,70,55,35,70,5,,4,3,1,0,,,,3,1
2012,20124912,PA,60,30,45,65,58,6,,5,4,1,0,,3,,2,1
2012,20124913,TN,1,70,36,16,45,7,,7,4,1,0,,3,,3,1
2012,20124914,VA,50,50,50,50,49,6,,3,4,1,0,,,,3,0
2012,20124915,WI,10,90,50,10,75,3,,7,2,1,0,,3,,3,1
2012,20124916,MN,75,20,48,78,58,5,,1,3,1,0,,,,2,1
2012,20124917,TX,97,15,56,91,50,5,,1,1,2,1,,,,3,1
2012,20124918,NV,97,0,49,99,56,5,,1,4,2,0,,3,,3,1
2012,20124919,TX,85,60,73,63,54,5,,3,1,3,0,,,,2,0
2012,20124920,TX,50,50,50,50,60,5,,4,1,1,0,,3,,2,1
2012,20124921,CA,97,0,49,99,41,5,,1,3,1,0,,,,3,1
2012,20124922,CA,35,60,48,38,65,6,,5,4,3,0,,,,3,1
2012,20124923,TN,85,0,43,93,33,7,,2,4,4,0,,3,,3,1
2012,20124924,NM,60,40,50,60,59,6,,1,1,3,0,,,,3,0
2012,20124925,MO,97,0,49,99,85,3,,1,1,1,0,,3,,2,0
2012,20124926,WI,15,70,43,23,53,4,,7,,1,0,,3,,3,1
2012,20124927,NC,85,50,68,68,54,4,,1,,,0,,,,3,1
2012,20124928,OH,60,60,60,50,18,5,,3,3,1,0,,,,3,1
2012,20124929,NC,97,0,49,99,44,3,,1,2,2,1,,,,3,1
2012,20124930,IN,40,80,60,30,51,6,,5,4,1,0,,3,,3,1
2012,20124931,MA,50,15,33,68,50,7,,4,5,1,0,,,,3,1
2012,20124932,CA,85,50,68,68,48,5,,6,3,1,0,,3,,3,1
2012,20124933,TX,0,70,35,15,78,7,,5,5,1,0,,3,,3,1
2012,20124934,KY,35,75,55,30,36,6,,6,4,1,0,,,,2,1
2012,20124935,NY,50,40,45,55,35,7,,4,3,2,0,,1,,2,0
2012,20124936,IN,40,30,35,55,58,3,,4,2,1,0,,3,,3,1
2012,20124937,NJ,60,10,35,75,71,5,,2,5,1,0,,,,2,1
2012,20124938,CA,50,50,50,50,74,5,,4,2,2,0,,,,2,0
2012,20124939,NY,85,50,68,68,30,3,,2,1,3,0,,,,1,0
2012,20124940,NM,10,10,10,50,78,3,,2,1,1,0,,3,,1,1
2012,20124941,FL,0,30,15,35,54,7,,5,4,1,0,,3,,2,1
2012,20124942,FL,65,90,78,38,47,7,,7,5,1,0,,,,2,1
2012,20124943,NY,50,30,40,60,26,5,,2,1,1,0,,,,2,1
2012,20124944,OK,97,0,49,99,60,2,,1,3,1,0,,,,3,1
2012,20124945,FL,50,30,40,60,18,3,,2,2,3,0,,3,,3,1
2012,20124946,WI,40,60,50,40,68,7,,6,3,1,0,,3,,3,1
2012,20124947,CA,97,0,49,99,38,4,,1,3,3,0,,3,,3,1
2012,20124948,FL,70,0,35,85,27,6,,1,3,2,1,,2,,2,1
2012,20124949,CA,75,45,60,65,60,7,,4,2,1,0,,3,,2,1
2012,20124950,FL,85,15,50,85,58,4,,1,4,3,0,,3,,3,1
2012,20124951,NY,85,50,68,68,70,3,,1,2,2,0,,,,2,1
2012,20124952,CA,60,0,30,80,61,5,,2,4,1,0,,3,,2,1
2012,20124953,HI,40,30,35,55,63,7,,4,4,1,0,,,,3,1
2012,20124954,MI,75,10,43,83,53,3,,1,3,2,0,,,,3,1
2012,20124955,IL,70,2,36,84,40,6,,1,4,1,0,,,,2,1
2012,20124956,MA,15,60,38,28,49,6,,6,4,1,0,,,,3,1
2012,20124957,MI,0,40,20,30,72,5,,4,3,3,0,,3,,3,1
2012,20124958,MD,97,0,49,99,68,7,,1,4,1,0,,3,,2,1
2012,20124959,AL,70,15,43,78,71,6,,4,1,2,0,,3,,2,1
2012,20124960,GA,60,30,45,65,61,6,,6,3,1,0,,3,,3,1
2012,20124961,CA,77,10,44,84,30,,,2,3,1,1,,,,2,1
2012,20124962,MA,60,40,50,60,37,7,,4,2,3,0,,3,,3,0
2012,20124963,CA,50,60,55,45,33,6,,6,4,4,0,,2,,3,1
2012,20124964,MD,85,85,85,50,41,5,,4,1,3,0,,,,1,1
2012,20124965,TX,85,30,58,78,58,5,,3,4,1,0,,,,2,1
2012,20124966,NJ,70,50,60,60,44,5,,1,4,2,0,,3,,3,1
2012,20124967,MI,97,0,49,99,39,5,,3,3,4,0,,,,3,1
2012,20124968,FL,40,85,63,28,43,6,,7,4,1,0,,,,3,1
2012,20124969,CA,15,70,43,23,75,6,,7,3,1,0,,3,,3,1
2012,20124970,NY,75,15,45,80,72,3,,2,1,1,0,,3,,3,1
2012,20124971,CA,85,50,68,68,61,1,,1,3,3,0,,,,2,1
2012,20124972,IL,15,70,43,23,58,4,,5,4,1,0,,,,3,1
2012,20124973,CT,0,30,15,35,54,3,,6,2,1,1,,,,3,1
2012,20124974,CA,0,97,49,2,52,6,,7,3,1,0,,3,,3,1
2012,20124975,RI,50,50,50,50,70,2,,4,3,1,0,,,,3,1
2012,20124976,TX,0,0,0,50,40,2,,4,1,3,0,,3,,2,0
2012,20124977,OH,40,30,35,55,53,3,,2,5,1,0,,3,,3,1
2012,20124978,WI,85,60,73,63,58,3,,2,3,1,0,,2,,2,0
2012,20124979,IL,70,60,65,55,63,6,,1,3,2,0,,,,1,0
2012,20124980,WA,15,60,38,28,64,3,,6,3,1,0,,3,,3,1
2012,20124981,TX,50,60,55,45,53,5,,6,4,1,0,,,,3,1
2012,20124982,AL,70,30,50,70,58,4,,1,3,2,0,,,,3,1
2012,20124983,IN,15,40,28,38,31,7,,6,3,1,0,,,,2,1
2012,20124984,MD,97,0,49,99,49,5,,1,3,2,0,,,,2,1
2012,20124985,NC,97,0,49,99,56,5,,1,1,2,0,,2,,3,0
2012,20124986,CA,60,50,55,55,51,3,,4,1,1,1,,2,,2,1
2012,20124987,IN,90,40,65,75,58,2,,3,1,1,0,,,,2,0
2012,20124988,CA,0,70,35,15,74,,,7,3,1,0,,,,3,1
2012,20124989,LA,30,60,45,35,44,5,,6,3,2,0,,3,,3,1
2012,20124990,TX,50,50,50,50,83,5,,4,2,1,0,,,,2,1
2012,20124991,NC,20,35,28,43,44,7,,5,4,2,0,,,,3,1
2012,20124992,TX,85,30,58,78,60,3,,1,3,2,1,,2,,2,1
2012,20124993,AZ,85,40,63,73,60,3,,1,1,3,0,,3,,2,0
2012,20124994,IN,75,25,50,75,22,6,,2,1,1,0,,2,,2,0
2012,20124995,NV,25,50,38,38,72,7,,6,5,4,0,,3,,3,1
2012,20124996,KY,30,90,60,20,28,3,,7,2,1,1,,,,3,1
2012,20124997,SD,40,60,50,40,60,3,,7,3,1,0,,,,3,1
2012,20124998,CA,70,15,43,78,62,5,,1,4,1,0,,,,3,1
2012,20124999,UT,25,95,60,15,28,,,7,3,1,0,,,,3,1
2012,20125000,VA,85,15,50,85,59,4,,1,4,1,0,,,,3,1
2012,20125001,CA,15,50,33,33,76,5,,4,3,3,0,,3,,3,1
2012,20125002,WV,70,40,55,65,65,,,2,4,1,0,,,,3,1
2012,20125003,MO,0,0,0,50,52,3,,1,3,1,0,,3,,3,1
2012,20125004,KY,97,40,69,79,66,4,,2,2,1,0,,,,2,1
2012,20125005,MN,0,85,43,8,68,7,,7,3,1,0,,,,3,1
2012,20125006,TX,90,86,88,52,61,5,,1,1,2,0,,,,2,0
2012,20125007,NC,70,10,40,80,46,5,,3,2,1,0,,2,,3,1
2012,20125008,OH,0,85,43,8,62,3,,7,3,1,0,,3,,3,1
2012,20125009,IN,30,65,48,33,43,5,,6,4,1,0,,3,,3,1
2012,20125010,AL,55,2,29,77,52,,,1,,1,0,,3,,2,1
2012,20125011,GA,15,85,50,15,74,3,,7,3,4,0,,,,3,1
2012,20125012,FL,97,0,49,99,33,2,,1,1,2,0,,2,,3,1
2012,20125013,IA,30,70,50,30,47,3,,6,3,1,0,,,,3,1
2012,20125014,WI,50,60,55,45,67,5,,5,3,1,0,,3,,3,1
2012,20125015,NC,85,0,43,93,79,5,,1,1,1,0,,,,3,1
2012,20125016,CA,85,0,43,93,35,1,,1,5,1,0,,3,,1,0
2012,20125017,PA,60,45,53,58,20,5,,2,1,1,0,,,,2,1
2012,20125018,NC,40,30,35,55,30,1,,4,2,3,0,,,,3,0
2012,20125019,FL,60,50,55,55,20,5,,4,2,3,0,,3,,3,1
2012,20125020,TX,50,50,50,50,44,5,,4,1,3,0,,,,3,1
2012,20125021,NY,70,15,43,78,64,7,,1,3,1,0,,3,,2,1
2012,20125022,NY,70,40,55,65,70,5,,3,3,1,0,,,,2,0
2012,20125023,IL,0,30,15,35,70,5,,5,3,1,0,,3,,3,1
2012,20125024,VA,30,70,50,30,70,3,,5,3,1,0,,3,,3,1
2012,20125025,NY,70,30,50,70,31,5,,1,3,3,0,,3,,3,1
2012,20125026,FL,97,97,97,50,37,4,,5,1,3,1,,,,2,0
2012,20125027,TX,70,15,43,78,52,2,,1,1,2,0,,3,,3,1
2012,20125028,UT,15,85,50,15,27,3,,6,3,3,0,,3,,1,1
2012,20125029,MN,40,50,45,45,50,5,,5,3,1,0,,,,3,1
2012,20125030,FL,95,10,53,93,53,7,,1,4,2,0,,,,2,1
2012,20125031,NC,70,5,38,83,61,7,,1,3,1,0,,3,,2,1
2012,20125032,TX,97,0,49,99,24,5,,1,3,2,0,,,,2,0
2012,20125033,AZ,50,50,50,50,29,5,,3,4,1,0,,,,2,1
2012,20125034,IL,97,0,49,99,25,5,,1,3,2,0,,2,,2,0
2012,20125035,AZ,15,70,43,23,71,6,,4,4,1,0,,,,3,1
2012,20125036,CO,70,60,65,55,84,6,,4,3,1,0,,,,3,1
2012,20125037,CA,85,40,63,73,25,6,,1,2,3,0,,2,,1,0
2012,20125038,FL,70,15,43,78,35,6,,3,3,3,0,,3,,3,1
2012,20125039,WA,40,40,40,50,46,3,,5,3,1,0,,,,3,1
2012,20125040,WI,40,30,35,55,76,3,,2,1,1,0,,,,3,1
2012,20125041,GA,60,51,56,55,41,6,,3,4,2,0,,3,,3,1
2012,20125042,NM,50,50,50,50,28,5,,4,1,3,0,,3,,2,1
2012,20125043,NV,85,0,43,93,65,3,,1,3,3,0,,1,,3,0
2012,20125044,WA,50,70,60,40,24,3,,6,3,3,0,,3,,3,1
2012,20125045,MN,60,10,35,75,32,7,,3,4,1,0,,,,2,1
2012,20125046,WA,0,0,0,50,41,3,,4,2,1,0,,,,1,1
2012,20125047,CA,0,0,0,50,33,6,,4,4,1,0,,,,3,1
2012,20125048,AR,60,55,58,53,42,3,,2,4,1,0,,3,,3,1
2012,20125049,TX,50,50,50,50,31,6,,4,3,3,0,,2,,2,1
2012,20125050,OH,50,15,33,68,40,3,,1,1,1,0,,,,3,1
2012,20125051,WA,70,15,43,78,63,3,,3,3,1,0,,,,3,1
2012,20125052,WY,50,50,50,50,65,3,,2,4,1,0,,3,,3,1
2012,20125053,NM,,,,,66,7,,4,2,1,0,,2,,2,1
2012,20125054,PA,35,60,48,38,65,3,,6,1,1,0,,,,3,1
2012,20125055,CA,80,0,40,90,23,5,,3,3,3,0,,3,,3,1
2012,20125056,IL,30,85,58,23,21,5,,6,1,1,0,,3,,3,1
2012,20125057,MN,60,30,45,65,19,3,,3,4,1,0,,,,3,1
2012,20125058,TX,0,60,30,20,56,3,,7,1,1,0,,3,,3,1
2012,20125059,NH,15,60,38,28,66,6,,5,4,1,0,,,,3,1
2012,20125060,OH,0,80,40,10,30,5,,7,1,1,0,,,,2,0
2012,20125061,NY,85,0,43,93,67,6,,1,2,1,0,,3,,3,1
2012,20125062,NY,97,0,49,99,72,2,,1,1,2,0,,2,,2,0
2012,20125063,NY,60,40,50,60,73,7,,3,4,1,0,,3,,3,1
2012,20125064,FL,60,60,60,50,41,6,,2,4,1,0,,2,,3,1
2012,20125065,CA,97,0,49,99,42,7,,2,,1,0,,,,3,1
2012,20125066,AL,40,60,50,40,41,3,,5,4,1,0,,3,,3,1
2012,20125067,MT,35,75,55,30,25,3,,5,2,1,0,,,,3,1
2012,20125068,CA,95,10,53,93,78,7,,1,4,1,0,,2,,2,1
2012,20125069,OH,15,75,45,20,39,3,,7,4,1,0,,,,3,1
2012,20125070,IL,15,30,23,43,54,7,,4,4,1,0,,3,,3,1
2012,20125071,FL,0,97,49,2,65,3,,7,3,2,0,,3,,3,1
2012,20125072,SC,0,50,25,25,60,5,,5,3,1,0,,3,,3,1
2012,20125073,PA,40,40,40,50,24,6,,4,4,1,0,,3,,3,1
2012,20125074,CA,15,70,43,23,66,5,,2,1,1,0,,1,,1,1
2012,20125075,CA,50,50,50,50,62,3,,4,,2,0,,3,,3,1
2012,20125076,AL,40,70,55,35,24,5,,5,1,1,0,,3,,3,1
2012,20125077,TX,60,40,50,60,63,2,,1,4,3,0,,3,,3,1
2012,20125078,NJ,97,0,49,99,46,3,,1,3,2,1,,,,2,1
2012,20125079,TX,60,40,50,60,20,5,,2,3,2,0,,3,,3,1
2012,20125080,TX,0,30,15,35,31,5,,4,3,1,0,,3,,3,1
2012,20125081,NY,70,15,43,78,21,3,,1,1,4,0,,,,3,0
2012,20125082,MN,30,70,50,30,60,6,,6,3,1,0,,3,,3,1
2012,20125083,ID,0,0,0,50,51,2,,4,1,1,1,,,,3,1
2012,20125084,SC,50,80,65,35,26,5,,6,2,1,0,,3,,3,1
2012,20125085,CA,10,95,53,8,60,6,,7,4,1,0,,,,3,1
2012,20125086,MN,50,50,50,50,55,5,,3,3,1,0,,3,,3,1
2012,20125087,OH,35,30,33,53,24,3,,3,2,1,0,,3,,3,1
2012,20125088,IL,70,40,55,65,62,3,,1,4,1,0,,3,,3,1
2012,20125089,FL,50,50,50,50,29,6,,6,3,2,0,,,,1,0
2012,20125090,ND,97,0,49,99,19,3,,2,1,3,0,,,,2,0
2012,20125091,NY,97,15,56,91,60,2,,1,2,3,0,,1,,2,0
2012,20125092,FL,0,85,43,8,49,4,,7,3,3,1,,3,,3,1
2012,20125093,AL,97,30,64,84,58,5,,1,3,2,0,,,,2,1
2012,20125094,PA,85,15,50,85,65,5,,1,3,1,0,,2,,3,1
2012,20125095,IL,50,50,50,50,27,4,,4,4,1,0,,3,,2,1
2012,20125096,OH,70,40,55,65,60,3,,1,3,1,0,,,,3,1
2012,20125097,TX,70,60,65,55,38,3,,2,2,3,0,,,,3,1
2012,20125098,WA,70,15,43,78,65,5,,1,,1,0,,,,2,1
2012,20125099,IA,50,50,50,50,50,3,,3,3,1,0,,,,2,1
2012,20125100,LA,30,70,50,30,42,5,,4,3,1,0,,,,3,1
2012,20125101,PA,15,30,23,43,69,3,,6,3,1,0,,,,3,1
2012,20125102,WI,60,40,50,60,22,6,,1,1,1,0,,,,2,1
2012,20125103,TX,60,30,45,65,26,2,,1,1,3,0,,,,3,1
2012,20125104,FL,60,15,38,73,45,5,,3,3,3,0,,,,3,1
2012,20125105,NJ,70,15,43,78,56,6,,2,3,1,0,,,,2,1
2012,20125106,ND,40,60,50,40,58,6,,5,4,1,0,,2,,2,0
2012,20125107,PA,40,23,32,59,38,5,,3,3,1,0,,,,3,1
2012,20125108,AZ,70,0,35,85,77,6,,1,4,1,0,,,,2,1
2012,20125109,AK,15,70,43,23,77,1,,5,3,1,0,,,,3,1
2012,20125110,MI,60,50,55,55,61,3,,2,1,1,0,,,,3,1
2012,20125111,SC,15,85,50,15,64,3,,7,3,1,0,,,,3,1
2012,20125112,CO,70,15,43,78,31,6,,2,3,1,0,,3,,3,1
2012,20125113,TX,70,60,65,55,51,2,,4,3,4,0,,3,,2,1
2012,20125114,CT,70,0,35,85,31,6,,1,3,1,1,,,,3,1
2012,20125115,OH,60,50,55,55,44,6,,3,4,1,0,,3,,3,1
2012,20125116,PA,60,0,30,80,31,1,,4,1,3,0,,3,,3,1
2012,20125117,CA,97,85,91,56,55,2,,2,1,2,0,,,,3,1
2012,20125118,FL,50,0,25,75,68,6,,1,1,2,0,,,,3,1
2012,20125119,WA,50,60,55,45,75,3,,5,3,1,0,,,,3,1
2012,20125120,TX,60,0,30,80,20,5,,2,3,3,0,,,,2,1
2012,20125121,CA,70,15,43,78,22,6,,2,1,4,0,,3,,3,0
2012,20125122,FL,85,0,43,93,45,5,,1,3,1,0,,3,,3,1
2012,20125123,WI,60,30,45,65,68,5,,1,3,1,0,,3,,2,1
2012,20125124,VT,70,50,60,60,34,2,,3,1,1,1,,3,,2,1
2012,20125125,TN,60,50,55,55,69,5,,2,1,1,0,,,,3,1
2012,20125126,LA,10,90,50,10,27,5,,7,4,1,0,,,,3,0
2012,20125127,OH,0,97,49,2,40,3,,7,2,1,1,,3,,3,1
2012,20125128,FL,60,0,30,80,71,7,,3,3,2,0,,3,,3,1
2012,20125129,FL,97,30,64,84,73,5,,1,3,4,0,,,,3,1
2012,20125130,NV,97,0,49,99,32,3,,1,1,2,0,,3,,3,1
2012,20125131,NC,15,70,43,23,55,4,,7,1,1,0,,,,3,1
2012,20125132,CA,85,0,43,93,27,5,,3,1,3,0,,3,,3,1
2012,20125133,AZ,50,50,50,50,26,3,,4,3,2,0,,,,3,1
2012,20125134,AZ,85,15,50,85,58,7,,1,4,1,0,,,,2,1
2012,20125135,WI,50,50,50,50,33,5,,2,4,1,0,,3,,3,1
2012,20125136,FL,40,60,50,40,63,3,,5,4,1,0,,3,,3,1
2012,20125137,TX,85,20,53,83,47,5,,2,2,3,0,,,,2,0
2012,20125138,CA,85,0,43,93,37,3,,1,3,3,0,,,,3,1
2012,20125139,TX,60,0,30,80,28,5,,3,1,1,0,,3,,3,1
2012,20125140,FL,15,30,23,43,56,5,,7,2,1,0,,,,3,1
2012,20125141,CA,50,50,50,50,30,3,,1,2,3,0,,2,,1,0
2012,20125142,TX,97,0,49,99,47,3,,1,3,1,0,,,,3,1
2012,20125143,NM,80,15,48,83,28,5,,2,2,3,0,,2,,2,0
2012,20125144,FL,40,97,69,22,52,4,,7,3,4,0,,3,,3,1
2012,20125145,VA,55,40,48,58,41,7,,3,5,4,0,,,,3,1
2012,20125146,NY,97,15,56,91,56,5,,1,1,3,0,,,,3,0
2012,20125147,AZ,15,85,50,15,19,5,,7,1,1,0,,3,,2,1
2012,20125148,MA,85,15,50,85,36,3,,1,3,1,0,,,,3,1
2012,20125149,WI,85,50,68,68,69,3,,2,3,1,0,,3,,3,1
2012,20125150,FL,80,30,55,75,65,5,,3,4,1,0,,,,2,1
2012,20125151,AR,30,70,50,30,79,5,,7,4,1,0,,3,,3,1
2012,20125152,OK,15,40,28,38,40,4,,4,3,1,0,,,,3,1
2012,20125153,NY,40,50,45,45,78,2,,6,3,4,0,,,,2,0
2012,20125154,NM,50,50,50,50,51,2,,4,3,3,0,,2,,2,1
2012,20125155,OK,0,0,0,50,56,2,,4,1,1,1,,3,,3,1
2012,20125156,UT,70,40,55,65,70,5,,2,3,1,0,,,,2,1
2012,20125157,WI,20,70,45,25,61,5,,5,3,1,0,,,,3,1
2012,20125158,GA,97,50,74,74,41,3,,1,4,2,1,,2,,1,0
2012,20125159,CA,60,15,38,73,60,6,,1,4,1,0,,3,,3,1
2012,20125160,WI,0,85,43,8,75,5,,7,3,1,0,,3,,3,0
2012,20125161,NV,97,0,49,99,40,2,,1,1,2,1,,3,,3,1
2012,20125162,CA,40,70,55,35,53,6,,6,4,1,0,,,,3,1
2012,20125163,MO,97,0,49,99,34,2,,1,1,2,1,,,,1,0
2012,20125164,NY,55,45,50,55,20,5,,3,5,1,0,,,,3,0
2012,20125165,NC,97,0,49,99,66,5,,1,3,2,0,,,,1,1
2012,20125166,NH,50,50,50,50,50,2,,4,1,1,0,,2,,2,1
2012,20125167,TX,60,50,55,55,51,2,,4,2,3,0,,,,3,0
2012,20125168,NC,97,0,49,99,78,7,,1,1,2,0,,,,3,1
2012,20125169,FL,40,40,40,50,29,6,,6,3,3,0,,2,,2,0
2012,20125170,NM,60,0,30,80,59,1,,2,1,3,0,,,,2,0
2012,20125171,NJ,15,10,13,53,25,5,,6,1,1,0,,,,3,1
2012,20125172,AR,85,30,58,78,46,5,,2,2,2,0,,,,3,1
2012,20125173,VA,35,55,45,40,27,6,,7,4,1,0,,,,3,1
2012,20125174,PA,97,0,49,99,25,3,,1,2,1,0,,,,3,1
2012,20125175,NV,20,60,40,30,42,6,,7,4,1,0,,,,3,1
2012,20125176,FL,50,85,68,33,61,3,,6,1,3,0,,2,,2,1
2012,20125177,AL,97,0,49,99,38,5,,1,3,2,1,,3,,3,1
2012,20125178,NC,50,40,45,55,73,6,,4,4,1,0,,,,3,1
2012,20125179,MS,70,0,35,85,36,6,,1,4,3,0,,2,,3,0
2012,20125180,LA,50,15,33,68,26,4,,4,1,3,0,,,,3,0
2012,20125181,AZ,50,30,40,60,24,6,,3,3,3,0,,3,,2,0
2012,20125182,CA,0,0,0,50,32,5,,4,1,1,0,,3,,3,1
2012,20125183,AZ,50,70,60,40,46,5,,7,4,1,0,,3,,3,1
2012,20125184,MI,40,70,55,35,28,3,,7,4,1,0,,,,3,1
2012,20125185,CA,70,30,50,70,63,6,,3,2,2,0,,,,3,1
2012,20125186,OH,97,0,49,99,41,1,,3,2,1,0,,,,2,0
2012,20125187,CA,40,0,20,70,66,6,,3,3,2,0,,3,,3,1
2012,20125188,FL,97,0,49,99,23,3,,2,1,2,0,,2,,3,1
2012,20125189,CT,16,75,46,21,40,6,,7,4,1,0,,3,,3,1
2012,20125190,MA,0,75,38,13,43,7,,7,4,1,0,,3,,3,1
2012,20125191,WI,60,50,55,55,38,4,,2,4,1,0,,3,,2,1
2012,20125192,OK,0,50,25,25,31,3,,4,2,4,0,,3,,3,1
2012,20125193,TX,85,0,43,93,29,5,,1,1,2,0,,2,,2,1
2012,20125194,TX,60,45,53,58,37,6,,4,4,3,0,,2,,3,0
2012,20125195,OR,0,75,38,13,70,6,,5,1,4,0,,3,,3,0
2012,20125196,TX,70,30,50,70,69,6,,2,4,2,0,,2,,2,1
2012,20125197,FL,70,0,35,85,51,5,,1,4,1,0,,3,,3,1
2012,20125198,TX,15,15,15,50,44,7,,4,4,1,0,,,,3,1
2012,20125199,OH,85,15,50,85,27,5,,1,2,1,0,,,,3,1
2012,20125200,OH,50,50,50,50,60,3,,4,4,1,1,,3,,3,1
2012,20125201,NE,97,30,64,84,62,5,,1,2,1,0,,2,,3,1
2012,20125202,CA,40,50,45,45,59,6,,5,4,1,0,,,,3,1
2012,20125203,NY,50,50,50,50,57,5,,6,4,1,0,,,,3,1
2012,20125204,NC,70,30,50,70,45,5,,3,3,2,0,,2,,2,0
2012,20125205,AZ,85,25,55,80,63,7,,1,1,3,0,,,,2,1
2012,20125206,MN,60,60,60,50,60,5,,4,4,1,0,,,,3,1
2012,20125207,AZ,90,0,45,95,36,5,,1,3,1,0,,3,,3,1
2012,20125208,UT,97,0,49,99,38,5,,1,2,1,0,,,,3,1
2012,20125209,AZ,60,50,55,55,74,4,,2,2,3,0,,,,3,1
2012,20125210,WI,60,10,35,75,21,5,,4,4,1,0,,,,3,1
2012,20125211,NH,30,60,45,35,60,6,,4,3,1,0,,3,,3,1
2012,20125212,IL,75,0,38,88,38,3,,1,1,2,1,,,,3,1
2012,20125213,CA,50,50,50,50,64,5,,4,4,2,0,,,,,
2012,20125214,LA,70,30,50,70,58,2,,1,1,1,0,,,,2,1
2012,20125215,WI,0,70,35,15,59,3,,6,2,1,1,,3,,3,1
2012,20125216,PA,97,50,74,74,38,3,,1,3,2,0,,2,,3,1
2012,20125217,TX,60,50,55,55,63,7,,2,2,4,0,,,,2,0
2012,20125218,NJ,55,40,48,58,31,7,,2,3,4,0,,,,3,1
2012,20125219,CO,70,15,43,78,44,7,,1,3,1,0,,3,,2,1
2012,20125220,TX,40,40,40,50,40,5,,5,4,1,0,,,,3,1
2012,20125221,CA,0,70,35,15,19,5,,4,,4,0,,,,3,1
2012,20125222,NC,85,0,43,93,66,4,,1,1,2,0,,,,3,1
2012,20125223,VA,70,0,35,85,60,3,,1,3,1,0,,,,2,1
2012,20125224,GA,70,40,55,65,47,5,,3,3,4,0,,,,2,1
2012,20125225,MA,50,0,25,75,72,3,,2,,2,0,,,,2,1
2012,20125226,UT,50,60,55,45,24,5,,6,1,1,0,,2,,2,1
2012,20125227,NV,97,0,49,99,56,3,,1,1,2,0,,,,1,0
2012,20125228,FL,60,30,45,65,63,3,,3,2,1,0,,2,,3,1
2012,20125229,GA,40,60,50,40,36,6,,4,,1,0,,,,3,1
2012,20125230,TX,15,70,43,23,59,6,,5,4,1,0,,,,3,1
2012,20125231,OK,50,0,25,75,50,3,,2,1,2,0,,,,3,0
2012,20125232,IN,40,70,55,35,76,3,,6,2,1,0,,3,,3,1
2012,20125233,FL,60,40,50,60,70,6,,4,3,3,0,,,,3,1
2012,20125234,CA,85,40,63,73,38,,,4,1,3,1,,,,1,1
