Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
United States,115000.0,15,0,1,1,Remote,8,0,0,1,1,0,0,0,0,0,0,1,0,0
United Kingdom,31250.0,3,0,1,1,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,63000.0,2,0,1,100,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,105000.0,7,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,63225.8064516129,7,1,1,100,Not remote,8,0,0,1,0,0,0,0,0,1,0,0,0,0
United States,90000.0,8,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100000.0,1,1,0,10000,Not remote,4,0,1,1,0,1,0,0,0,0,0,0,0,1
United States,95000.0,10,1,1,10,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
India,4404.63955366319,2,0,0,1,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,106000.0,13,0,1,100,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,1
United States,82500.0,4,0,1,1,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,56250.0,16,0,1,20,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,49242.4242424242,3,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,125000.0,20,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,1,0,1
United Kingdom,38750.0,7,0,0,1,Remote,4,0,1,0,0,0,0,1,0,0,0,0,1,1
United States,38800.0,3,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,45500.0,3,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000.0,4,0,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,1,0,1
India,4404.63955366319,2,0,0,10,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,155000.0,15,1,1,100,Remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,84000.0,7,0,1,10000,Not remote,8,1,0,0,0,0,1,0,0,0,0,0,1,1
United Kingdom,62500.0,2,1,1,1,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,120000.0,3,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,1,1
United States,120000.0,2,1,1,10000,Not remote,10,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,36250.0,2,0,0,1000,Not remote,8,0,0,0,0,0,0,0,1,0,0,0,0,0
Canada,49242.4242424242,11,0,1,10000,Not remote,8,0,0,1,0,0,0,1,0,0,0,0,0,1
Germany,60215.0537634409,10,0,0,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000.0,3,0,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,10000.0,2,0,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,58064.5161290323,6,0,0,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,132000.0,20,1,0,10000,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,87000.0,4,0,1,10000,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,58750.0,5,0,1,10000,Not remote,9,0,1,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,52500.0,2,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,64516.1290322581,4,1,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,57500.0,16,1,1,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,120000.0,20,0,1,20,Remote,2,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000.0,6,0,1,1,Remote,7,1,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,62500.0,16,1,0,10000,Not remote,8,0,1,1,0,1,0,0,0,0,0,0,1,1
Canada,53030.303030303,9,0,0,1000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,95000.0,1,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,103000.0,7,0,1,20,Not remote,7,0,1,0,0,1,0,0,0,0,0,0,1,1
United States,104000.0,20,0,0,1,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000.0,7,0,0,500,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,80000.0,2,0,0,100,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1
United States,73000.0,20,0,0,5000,Not remote,8,0,1,1,0,1,0,0,1,0,0,0,0,1
United Kingdom,93750.0,4,0,0,10000,Not remote,8,0,0,0,0,1,0,0,0,0,0,1,0,1
United States,70000.0,2,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,62365.5913978495,2,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,42500.0,1,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,37625.0,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,60000.0,3,1,0,10,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,1,0
Canada,75757.5757575758,14,1,1,10,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,1,1
Canada,64393.9393939394,4,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,103125.0,7,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,105000.0,20,1,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,85000.0,7,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,80000.0,20,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000.0,5,1,1,20,Not remote,7,0,1,0,0,1,0,1,0,0,0,0,1,1
Canada,68181.8181818182,17,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000.0,16,0,0,1000,Remote,8,0,1,1,0,1,0,0,0,0,0,0,0,1
United States,103000.0,20,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,124000.0,1,1,1,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,64516.1290322581,11,0,1,20,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,105000.0,6,1,1,100,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1
United States,110000.0,11,1,1,1000,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,52500.0,8,0,0,20,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,87000.0,18,0,0,10000,Not remote,4,0,0,0,1,0,0,0,0,1,0,0,1,0
United States,88000.0,10,0,1,100,Not remote,9,0,1,1,0,0,0,0,1,0,0,0,1,1
United States,54000.0,1,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70500.0,9,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,115000.0,3,0,1,1000,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,35000.0,9,1,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,75000.0,5,0,0,10000,Not remote,7,1,0,0,0,1,0,0,0,0,0,0,0,0
India,4404.63955366319,5,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,47500.0,13,1,1,100,Not remote,6,0,0,0,0,0,0,0,1,0,1,0,0,1
United States,56000.0,2,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,125000.0,20,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,59139.7849462366,10,0,0,5000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,143000.0,20,0,1,10000,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,130000.0,20,0,1,1000,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany,58064.5161290323,4,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000.0,20,1,1,5000,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,125000.0,3,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,65000.0,1,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,77000.0,2,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,82400.0,1,1,0,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000.0,15,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100000.0,2,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,50000.0,1,1,1,10,Not remote,8,1,0,1,1,0,0,0,0,0,0,0,0,0
Canada,53030.303030303,9,1,1,100,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,52500.0,17,0,0,20,Not remote,8,0,1,1,0,0,0,0,0,0,1,0,1,1
United States,110000.0,3,0,1,10000,Not remote,9,0,0,0,0,0,1,0,0,0,1,0,0,1
United States,85000.0,3,0,1,10000,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,56818.1818181818,1,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,42500.0,2,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,5189.18918918919,2,1,1,20,Remote,8,0,0,0,0,0,0,1,1,0,1,0,0,1
United Kingdom,45000.0,3,1,1,1,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,1,1
Germany,60215.0537634409,12,0,0,10,Not remote,6,1,1,0,0,0,0,1,0,0,0,0,0,1
United States,31200.0,20,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
India,33768.9032447511,10,1,1,10000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,86200.0,3,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
India,7752.16561444722,4,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,34408.6021505376,3,0,1,20,Not remote,7,0,0,0,0,1,0,0,0,0,1,0,0,1
United Kingdom,58150.0,12,0,1,1000,Not remote,7,0,1,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,37500.0,9,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,27382.1758919395,10,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,22500.0,1,0,1,1,Not remote,4,1,1,1,0,0,0,0,0,0,0,0,1,1
United Kingdom,65625.0,7,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,92700.0,10,1,0,20,Not remote,9,0,1,1,1,1,0,0,0,0,1,1,0,1
United States,78000.0,2,0,1,100,Not remote,6,0,1,1,0,1,0,0,0,0,1,0,0,1
United States,80000.0,16,0,1,20,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
Canada,60606.0606060606,3,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,108000.0,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,65000.0,1,0,1,100,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,42500.0,3,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,12903.2258064516,1,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,1,0,0
United States,56000.0,1,0,0,10,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,33750.0,1,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000.0,1,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000.0,4,1,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100000.0,3,1,1,100,Not remote,8,0,0,0,0,0,1,0,0,0,1,0,0,1
United States,118000.0,10,1,1,20,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1
Canada,31060.6060606061,2,1,1,10,Not remote,8,0,0,1,0,0,0,0,1,0,1,0,1,1
United States,40000.0,2,0,0,1,Not remote,5,0,1,0,0,0,0,0,0,0,1,0,1,1
United States,78000.0,3,1,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,75000.0,4,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,85000.0,9,0,1,5000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,41000.0,4,1,1,100,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,1,1
India,8515.6364704155,1,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,28750.0,1,0,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,30000.0,1,0,1,100,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1
United States,105000.0,10,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,140000.0,10,0,0,1,Remote,5,0,0,0,0,0,0,0,1,0,1,0,0,0
Germany,64516.1290322581,20,1,1,20,Not remote,8,0,0,1,0,0,1,0,0,0,1,0,0,0
United States,157000.0,16,0,1,10000,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
India,4404.63955366319,1,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,45161.2903225806,4,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
Germany,40860.2150537634,4,1,1,1000,Not remote,8,0,1,0,0,0,0,1,0,0,0,0,0,1
United States,120000.0,9,1,1,5000,Remote,8,0,0,0,1,0,0,0,0,0,0,0,1,1
United Kingdom,62500.0,3,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,32258.064516129,5,1,0,10,Not remote,5,0,0,1,1,0,0,0,1,1,0,0,0,0
United States,98000.0,8,1,0,20,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,0,1
United States,71000.0,13,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,66666.6666666667,5,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,66000.0,3,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,40000.0,1,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,125000.0,8,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,1468.2131845544,1,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,70625.0,19,0,1,20,Not remote,7,1,1,1,1,0,0,0,0,0,0,0,1,0
United States,58500.0,0,0,1,100,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,72500.0,19,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,53030.303030303,1,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,56818.1818181818,20,0,1,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,68000.0,4,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,44696.9696969697,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000.0,5,1,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,95680.0,8,0,1,20,Not remote,7,1,0,1,0,0,0,0,0,0,0,0,0,1
Germany,75268.8172043011,16,1,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,62400.0,1,1,0,20,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,125000.0,8,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,45454.5454545455,13,0,1,1000,Not remote,8,0,1,0,0,0,0,0,0,0,1,0,1,1
United States,150000.0,15,0,1,10000,Not remote,9,0,0,0,1,0,1,0,0,0,0,0,0,0
United Kingdom,68750.0,20,0,1,1000,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
Canada,61363.6363636364,12,1,1,100,Not remote,8,0,0,1,0,0,1,0,1,0,1,0,0,1
United States,115000.0,12,0,0,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,56818.1818181818,6,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,17618.5582146528,6,0,1,10000,Not remote,6,0,0,1,0,1,0,0,0,0,0,1,1,1
India,4991.92482748495,1,0,1,10000,Not remote,6,1,0,1,0,0,0,0,0,0,0,0,0,0
Germany,4086.02150537634,4,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
Germany,32258.064516129,5,0,1,100,Not remote,7,0,0,1,0,0,1,0,0,0,1,0,0,0
India,27896.0505065335,9,1,0,5000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,53763.4408602151,5,0,1,1000,Not remote,2,0,0,1,0,0,0,0,0,0,1,0,0,1
India,2695.63940684187,2,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,115000.0,6,1,1,500,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,19040.0,2,1,1,10,Not remote,4,0,0,0,1,0,0,0,0,0,0,0,0,1
United Kingdom,110000.0,18,1,1,20,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,135000.0,20,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,62500.0,20,0,0,1000,Not remote,6,1,0,0,0,0,0,0,0,0,0,0,0,0
United States,108000.0,12,1,1,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,82500.0,1,1,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,130000.0,3,0,1,1000,Remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,170000.0,16,0,0,10000,Not remote,10,1,1,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,93750.0,4,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,1,0,1
United Kingdom,27500.0,4,0,0,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,65000.0,5,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,73000.0,16,0,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,80000.0,6,1,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,110000.0,4,1,1,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,147000.0,18,0,1,10000,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,31250.0,3,1,1,100,Not remote,7,0,0,0,1,0,0,0,0,0,1,0,1,1
Canada,44696.9696969697,3,0,1,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,171000.0,10,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,102272.727272727,9,0,1,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,91000.0,4,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,98000.0,10,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,115900.0,10,0,0,10000,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,30160.0,2,0,0,1,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,105000.0,10,1,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,80645.1612903226,14,1,1,5000,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,60000.0,2,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,150000.0,20,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,37000.0,2,0,1,10,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,1,1
United Kingdom,125000.0,20,0,1,1,Remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,100000.0,6,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,100000.0,2,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,26000.0,2,0,1,20,Not remote,7,0,1,0,0,0,0,1,0,0,0,0,0,1
United States,90000.0,12,0,1,1,Remote,9,0,1,0,0,0,0,0,0,0,1,0,0,1
United States,92000.0,8,1,1,10000,Not remote,5,1,1,0,1,1,0,0,0,1,0,0,1,1
United States,110000.0,5,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,1,1,0,1
United States,98300.0,5,0,1,100,Remote,6,0,0,1,1,0,0,0,0,0,0,0,0,1
United States,72000.0,1,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,1,0,0
United Kingdom,87500.0,19,1,1,10,Remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
United States,60000.0,5,0,1,10,Not remote,6,1,1,1,0,0,0,0,0,0,0,1,1,1
Germany,43010.752688172,2,1,1,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,115000.0,6,0,1,20,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,1,0
United States,175000.0,13,1,1,1000,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,130000.0,17,0,1,10000,Not remote,10,1,0,0,1,0,0,0,0,1,0,0,0,0
United States,100000.0,8,1,1,1000,Not remote,8,0,0,0,1,0,1,0,1,0,0,0,0,0
United States,90000.0,8,0,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,72000.0,4,1,0,100,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,114000.0,4,1,0,1000,Not remote,8,0,1,0,1,1,0,0,0,0,0,1,1,1
United Kingdom,37500.0,2,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000.0,7,1,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,90000.0,5,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,140000.0,18,1,0,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,45454.5454545455,1,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,135000.0,20,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,129000.0,7,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000.0,10,1,1,1,Remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,85000.0,2,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,115000.0,3,1,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,0
India,7341.06592277199,2,1,1,100,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,42500.0,1,0,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
India,6606.95933049479,2,1,1,20,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
India,22023.197768316,9,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,81250.0,15,1,1,10,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,0,1
India,17618.5582146528,7,1,1,10000,Not remote,8,1,0,1,1,0,1,0,1,0,0,0,0,0
United Kingdom,40062.5,10,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,75000.0,1,0,0,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,145000.0,20,0,1,20,Remote,10,0,0,1,0,0,1,0,0,0,1,0,0,1
United States,105000.0,3,0,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,72000.0,8,0,0,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,43010.752688172,16,1,1,20,Not remote,8,1,1,1,1,0,0,1,0,0,0,0,1,1
United States,124000.0,14,1,1,100,Remote,9,0,0,1,0,1,1,0,0,0,0,0,1,1
United States,125000.0,20,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000.0,1,0,0,1000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,1
Germany,26451.6129032258,4,0,1,20,Not remote,4,0,0,0,0,1,0,0,0,0,0,0,1,1
United States,78000.0,4,0,1,1000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,104440.0,19,1,1,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,2642.78373219792,1,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
Canada,68181.8181818182,12,1,0,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,94000.0,2,1,1,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000.0,14,0,1,1,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000.0,5,1,1,20,Not remote,7,0,1,0,0,1,0,1,0,0,0,0,1,1
United Kingdom,47500.0,8,0,1,1000,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,168000.0,9,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,0
United States,130000.0,6,1,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,139000.0,10,1,1,500,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,1,0
Germany,51612.9032258064,12,1,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,68750.0,7,1,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,165000.0,18,1,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,28630.1570988107,2,0,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,80000.0,5,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,43939.3939393939,6,0,1,5000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,87500.0,3,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,50000.0,4,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000.0,4,1,1,1,Not remote,8,0,0,1,1,0,1,0,0,0,1,0,0,1
Canada,27272.7272727273,2,0,1,20,Not remote,8,0,1,1,0,0,1,0,0,0,1,0,0,1
Canada,45454.5454545455,9,0,1,20,Not remote,9,0,0,0,1,0,0,0,0,0,1,0,0,1
Germany,69892.4731182796,10,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,4052.26838937014,2,0,1,20,Not remote,2,0,0,0,1,0,0,0,0,0,0,0,0,1
