LateSept,LateApril,BillApril,AGE
false,false,17.284,34
false,false,11.466,34
false,false,130.883,38
false,false,1.592,48
false,false,0.0,43
false,false,6.495,42
false,false,0.0,47
false,false,126.388,45
false,false,20.197,35
false,false,0.559,43
false,true,7.642,39
true,false,0.0,43
false,false,62.105,40
false,false,92.792,37
true,true,101.828,34
true,false,0.0,37
false,false,6.728,41
false,false,10.343,43
false,false,47.166,44
false,false,9.404,30
false,false,94.061,38
false,false,0.696,29
true,false,137.347,35
false,false,315.889,36
false,false,121.981,44
false,false,0.0,38
true,false,0.0,41
false,false,14.879,41
false,false,5.446,43
false,false,1.1,29
true,false,30.647,30
false,false,12.467,37
false,false,5.49,45
false,false,155.031,44
false,false,117.165,41
false,false,145.667,40
false,false,56.571,46
false,false,0.303,35
false,false,75.556,37
false,false,0.0,38
false,false,0.0,46
true,false,2.478,43
true,false,105.726,30
false,false,1.978,46
false,false,0.0,36
false,false,0.0,39
false,false,35.874,40
false,false,0.0,41
true,true,13.848,38
false,false,123.256,35
false,false,16.158,41
true,false,0.843,30
false,false,63.049,47
false,false,171.828,39
false,false,38.1,36
false,false,58.872,48
false,false,10.552,40
false,false,0.38,37
false,false,34.534,40
false,false,15.235,36
false,false,105.5,43
false,false,54.76,31
false,false,0.0,42
false,false,173.875,32
false,false,0.816,36
false,false,0.632,39
false,false,24.355,47
false,false,19.391,38
false,false,22.507,48
false,false,94.405,39
false,false,13.838,36
true,false,0.0,44
false,false,1.45,42
false,false,1.334,33
false,false,20.971,49
false,false,42.136,48
true,true,78.405,50
true,false,0.0,49
false,false,28.775,50
false,false,16.959,50
false,false,0.0,49
true,false,0.0,49
true,false,76.751,50
false,false,24.545,48
false,false,15.397,52
false,false,21.105,50
false,false,92.653,48
false,false,0.804,49
false,false,3.16,50
false,false,0.0,48
true,true,94.722,50
true,false,4.125,50
false,false,0.0,49
true,false,12.179,49
false,false,95.661,50
false,false,16.974,49
false,false,50.033,49
false,false,146.349,49
false,false,0.0,50
false,false,0.396,49
false,false,18.275,51
false,false,24.552,50
false,false,56.578,49
false,false,40.618,49
false,false,21.605,50
false,false,19.225,51
false,false,5.01,50
false,false,0.318,51
false,false,28.118,50
false,false,41.277,53
false,false,182.328,50
true,false,122.192,52
false,false,2.981,51
false,false,81.617,65
false,false,-0.003,50
false,false,25.502,54
false,false,21.335,59
true,false,47.757,55
false,false,48.871,54
true,false,1.151,56
true,false,66.735,50
false,false,5.742,50
true,false,30.155,55
false,false,0.0,50
false,false,18.183,51
false,false,112.906,51
true,false,28.715,52
false,false,73.63,50
false,false,0.39,58
false,false,22.888,55
true,false,0.0,59
false,false,0.045,52
false,false,1.049,55
false,false,43.619,52
false,false,0.0,52
false,false,0.0,55
true,false,27.972,54
false,false,24.573,61
true,true,87.323,58
false,false,0.0,55
false,false,0.389,49
false,false,91.267,53
true,true,46.401,52
false,false,10.523,52
false,false,60.85,69
false,false,2.336,53
false,true,8.453,51
true,true,0.93,55
false,false,35.207,53
false,false,-0.2,63
false,false,16.68,55
false,false,30.968,59
true,false,0.0,60
false,false,7.685,48
true,false,28.977,51
false,false,23.563,52
false,false,51.034,57
false,false,22.151,52
false,false,48.202,52
false,false,9.624,53
true,false,28.082,58
false,false,0.0,51
false,false,61.685,52
false,false,0.0,52
false,false,7.194,56
false,false,71.004,53
true,false,57.482,55
false,false,8.382,59
false,false,29.764,62
true,false,0.418,56
false,false,15.72,54
true,false,19.301,51
false,false,49.756,54
false,false,0.0,53
false,false,14.357,50
true,false,0.0,51
true,false,65.421,59
false,false,10.044,51
false,false,3.412,51
false,false,0.316,51
false,false,133.714,64
false,false,1.62,50
false,false,359.481,54
false,false,294.641,54
false,false,1.654,53
false,false,20.226,54
false,false,-0.861,51
false,false,50.058,59
false,false,90.521,54
false,false,0.0,51
true,false,11.41,53
false,false,23.403,51
true,false,9.645,52
false,false,2.349,53
false,false,48.426,51
false,false,18.872,51
true,false,36.252,51
true,false,2.622,51
false,false,7.432,52
false,false,16.194,56
true,true,169.599,55
false,false,101.879,54
false,false,56.277,55
false,false,0.39,50
false,false,103.384,51
true,false,122.971,52
false,false,3.552,56
true,false,0.0,53
false,false,31.68,55
false,false,0.0,58
false,false,22.052,53
false,false,1.32,51
false,false,1.015,51
false,false,357.476,51
true,false,0.0,51
true,true,19.227,51
false,false,-0.001,58
false,false,0.67,53
false,false,41.225,22
false,false,117.922,34
false,false,8.595,24
false,false,191.529,27
false,false,10.346,24
true,true,1.681,28
true,false,77.365,55
false,false,8.71,55
false,false,50.821,34
false,false,20.272,42
false,false,2.736,39
false,false,292.421,32
false,false,6.681,29
false,false,0.0,30
false,false,19.945,27
true,false,0.0,41
true,false,0.0,25
false,false,24.0,35
false,false,0.0,23
false,false,10.07,24
true,false,22.292,23
false,false,1.092,23
false,false,1.367,23
true,true,1.8,23
false,false,17.23,23
false,false,3.27,23
false,false,13.0,24
false,true,18.358,23
false,false,0.0,24
true,false,8.603,23
false,false,20.445,23
true,false,17.128,22
true,true,20.325,23
true,false,1.976,22
false,false,17.617,22
false,false,19.082,23
false,false,7.877,23
true,true,9.11,23
false,false,3.126,23
false,false,19.947,22
false,false,5.134,22
false,false,13.854,25
false,false,13.716,25
false,false,93.711,26
false,true,14.853,23
true,false,11.944,24
false,false,48.507,26
false,false,17.263,22
false,false,29.34,24
true,false,6.076,24
false,false,9.58,25
true,false,0.0,26
false,false,0.0,26
true,true,9.677,23
false,true,2.235,24
false,false,17.233,24
false,false,7.172,24
true,false,29.018,26
true,true,8.016,23
false,false,0.444,23
false,false,27.941,24
true,true,11.91,24
false,false,0.78,24
false,false,9.403,23
false,false,19.525,25
true,false,38.945,26
false,false,78.633,26
true,false,0.0,24
true,false,0.0,25
true,true,9.228,24
false,false,13.872,24
false,true,0.0,24
false,false,24.222,24
true,false,19.441,24
false,false,4.323,25
true,false,0.0,24
true,false,9.952,24
false,false,19.473,25
false,false,93.641,25
false,false,20.402,24
false,false,19.195,24
true,false,44.956,27
false,false,0.0,25
false,false,7.77,26
false,false,0.0,26
false,false,19.125,26
false,false,19.193,24
false,false,71.242,33
false,false,79.256,25
false,false,73.255,28
true,false,123.47,27
false,true,19.535,27
false,false,9.902,27
false,false,9.628,24
false,false,66.393,27
false,false,67.745,26
false,false,48.926,25
true,false,3.554,26
true,false,58.519,27
false,false,5.0,27
false,false,19.108,27
false,false,29.088,24
true,false,16.876,25
true,false,39.422,25
true,true,20.675,26
true,false,30.302,25
false,false,9.063,25
true,false,0.0,22
false,false,26.525,26
true,false,16.5,26
false,false,5.692,27
false,false,58.227,27
false,false,62.464,27
false,false,76.894,28
false,false,8.17,24
false,false,0.0,23
false,false,27.461,25
false,false,39.062,27
false,false,72.754,28
true,false,7.917,29
true,true,39.329,29
false,false,-0.008,29
false,false,11.953,29
false,false,2.402,27
true,false,103.031,26
false,false,19.486,26
false,false,13.051,25
false,false,-0.001,27
true,false,99.436,27
false,false,-0.78,26
true,true,16.302,26
false,false,5.295,26
false,false,19.4,28
true,true,70.544,27
false,false,79.223,28
false,false,0.0,22
false,false,12.599,23
true,true,17.25,25
false,false,17.287,26
false,false,180.205,25
false,false,131.708,26
false,false,38.646,26
false,false,0.0,27
false,false,5.555,27
false,false,0.42,26
false,false,141.494,24
true,false,19.938,24
false,false,19.593,24
false,false,18.353,24
false,false,10.144,24
false,false,237.762,27
true,true,39.774,28
false,false,0.0,27
false,false,66.595,27
true,true,58.26,27
false,false,7.708,27
true,true,8.585,23
false,false,1.554,27
true,false,15.973,26
true,false,0.0,27
false,false,77.259,29
true,false,35.078,28
false,false,-0.004,30
false,false,9.727,29
true,true,33.634,29
false,false,9.826,29
false,false,3.442,27
true,false,57.935,27
false,false,-4.291,28
false,false,314.588,27
false,false,48.898,28
false,false,114.018,28
false,false,0.0,28
false,false,0.509,28
false,false,85.363,27
true,false,18.004,27
false,false,23.752,27
false,false,29.383,29
false,false,65.915,31
false,false,26.63,25
true,false,-0.096,29
false,false,88.618,26
true,true,134.135,27
false,false,2.051,26
false,false,50.702,25
false,false,18.768,25
false,false,47.181,25
false,false,19.272,28
false,false,4.082,29
true,false,0.0,30
false,false,0.018,30
true,false,9.812,25
true,false,29.382,32
false,false,4.833,25
false,false,32.227,28
false,false,5.6,29
false,false,0.0,29
true,true,15.474,29
false,false,5.286,30
false,true,59.442,27
false,false,117.496,30
false,false,49.235,30
true,true,162.973,26
true,false,90.04,28
false,false,0.122,29
false,false,0.46,28
false,false,237.705,29
true,false,4.537,29
false,false,43.112,27
false,false,105.779,26
true,false,0.0,26
false,false,17.937,27
false,false,7.839,27
false,false,144.646,28
false,false,0.39,28
false,false,7.345,34
false,false,13.324,27
false,false,-0.125,31
false,false,165.571,31
true,true,2.5,30
false,false,18.281,28
true,true,3.871,27
false,false,0.345,27
false,false,0.0,27
false,false,93.275,31
false,false,2.979,31
false,false,46.675,31
false,false,93.487,32
false,false,28.646,27
false,false,0.78,28
false,false,92.775,30
false,false,90.633,31
true,false,0.499,31
false,false,11.693,32
false,false,2.091,29
false,false,49.689,29
true,false,0.0,29
false,false,1.199,30
false,false,214.575,30
false,false,93.364,29
false,false,1.261,29
false,false,10.188,32
false,false,33.254,27
false,false,2.547,29
true,true,7.269,27
false,false,48.038,29
false,false,230.232,30
false,false,29.321,32
false,false,0.0,34
false,false,69.812,34
false,false,57.25,34
false,false,34.732,33
false,false,10.19,34
false,false,97.133,40
false,false,19.878,40
true,false,0.0,39
false,false,-8.822,35
false,false,17.684,37
true,false,0.0,38
false,false,102.338,41
false,false,77.931,39
false,false,0.0,47
false,false,0.326,42
true,false,32.356,40
true,false,0.0,40
false,false,2.377,41
true,true,34.137,46
true,true,10.242,26
false,false,83.611,46
false,true,40.645,32
false,false,1.261,39
true,false,2.279,32
false,false,0.0,34
false,false,21.469,48
false,false,0.0,38
false,false,3.657,40
true,false,32.427,35
false,false,71.198,39
false,false,-0.003,38
false,false,120.739,39
false,false,99.702,38
false,false,22.988,47
false,false,0.396,40
true,true,90.1,48
false,false,0.0,37
false,false,197.643,37
false,false,62.113,43
false,false,-4.873,38
true,false,0.0,48
false,false,5.449,45
false,false,291.14,40
false,false,111.575,37
false,false,23.697,37
false,false,60.235,35
false,false,0.0,40
false,false,23.533,34
false,false,48.984,49
true,true,150.647,32
true,false,20.038,39
false,false,0.259,29
false,false,77.831,29
true,false,120.25,34
false,false,0.157,45
false,false,155.69,35
false,false,2.184,39
false,false,348.032,36
false,false,0.0,33
true,false,23.466,33
false,false,153.555,32
false,false,107.205,42
true,false,17.17,38
false,false,123.687,29
false,true,48.215,33
false,false,44.53,29
false,false,9.062,35
true,false,0.0,31
false,false,18.462,30
false,false,0.0,47
false,false,72.67,49
false,false,19.915,35
false,false,66.058,32
true,false,11.505,39
false,false,153.348,41
false,false,115.029,44
false,false,76.384,37
false,false,65.898,37
false,false,2.43,38
false,false,132.906,40
true,true,5.81,46
false,false,74.531,43
false,false,48.88,38
false,false,18.567,44
true,true,31.548,36
false,false,7.808,48
true,false,6.823,39
true,false,199.344,41
false,true,54.842,34
false,false,0.0,34
false,false,66.167,28
false,false,85.3,40
false,false,0.0,48
false,false,144.213,35
false,false,79.817,33
true,false,128.375,34
false,false,37.293,38
false,false,41.627,37
false,true,10.188,41
true,true,141.146,38
false,false,14.309,45
false,false,2.35,38
false,false,0.0,44
false,false,47.622,35
true,false,203.241,38
false,false,0.0,38
true,false,85.83,44
false,false,0.685,35
false,false,-0.041,27
false,false,66.71,28
false,false,192.115,39
false,false,8.0,39
true,true,6.567,28
true,false,20.423,37
false,false,255.956,30
false,false,171.083,48
true,false,0.0,38
true,false,61.092,46
false,false,0.0,47
false,false,228.219,32
false,false,6.662,31
true,false,14.711,42
false,false,97.438,41
false,false,23.542,44
false,false,2.476,34
false,false,3.551,40
false,false,83.589,44
false,false,70.897,35
false,false,34.833,41
false,false,67.243,34
false,false,39.424,37
false,false,0.008,32
false,false,5.676,35
false,false,27.833,35
false,false,0.0,48
false,false,0.0,41
false,false,22.962,44
false,false,20.491,32
false,false,-2.701,31
false,false,42.5,32
false,true,18.978,35
false,false,8.561,37
false,false,59.017,42
false,false,50.848,31
false,false,-1.209,38
true,false,1.154,28
false,false,3.13,39
false,false,120.772,38
true,false,52.287,42
false,false,2.978,47
false,false,0.0,42
false,false,66.756,43
false,false,179.39,44
false,false,11.872,45
false,false,360.557,36
false,false,0.0,32
false,false,4.072,38
false,false,48.25,44
false,false,-0.004,31
false,false,25.408,40
false,false,0.39,44
false,false,49.036,31
false,false,25.543,46
true,false,0.0,45
false,false,4.841,34
false,false,10.163,48
true,true,67.007,34
false,false,68.876,37
false,false,0.36,45
false,false,2.081,41
false,true,77.511,30
false,false,7.564,41
false,false,26.132,40
false,true,31.385,46
false,false,0.0,31
true,false,25.447,31
false,false,35.514,34
false,false,11.057,35
false,false,37.794,39
false,false,43.097,46
true,true,51.937,39
false,false,-0.063,40
false,false,98.163,43
false,false,0.52,43
false,false,206.221,38
false,false,66.12,48
false,false,137.519,35
false,false,46.878,41
false,false,17.002,37
false,false,1.111,43
true,false,0.0,32
false,false,11.419,32
false,false,179.19,42
false,false,8.64,41
true,false,74.738,35
false,false,3.006,38
false,false,0.0,46
true,false,0.93,36
false,false,26.325,33
false,false,7.149,41
false,false,209.309,49
false,true,315.366,29
false,false,7.756,40
false,false,8.276,33
true,false,353.113,46
false,false,0.0,35
false,false,290.003,46
false,false,18.623,47
false,false,5.451,45
false,false,0.297,49
false,false,29.987,37
false,false,9.779,32
false,false,50.329,40
true,false,-0.383,29
false,false,1.879,37
false,false,12.6,41
true,false,0.416,35
true,false,43.87,36
true,true,63.042,43
false,true,99.382,35
false,false,0.586,37
false,false,0.0,36
false,false,16.678,47
true,true,27.462,28
false,false,8.85,32
false,false,9.99,32
true,false,20.03,46
false,false,0.0,38
false,false,0.39,34
false,false,10.5,39
false,false,0.0,45
true,false,0.381,33
false,false,143.663,41
false,false,5.408,45
false,false,19.813,33
false,false,8.703,39
true,false,0.0,44
false,false,0.603,39
true,true,14.008,35
false,false,79.743,35
false,false,33.222,44
true,true,0.3,35
false,false,-5.813,39
false,false,5.167,38
false,false,54.866,44
false,false,13.737,30
false,false,13.129,34
true,false,9.856,35
false,false,42.629,30
false,false,137.74,34
false,false,-57.06,38
false,false,74.182,31
true,true,58.742,39
false,false,4.296,29
true,false,93.065,39
false,false,38.073,32
false,false,0.0,34
false,false,0.0,39
false,false,0.0,44
false,false,47.471,35
false,false,19.695,36
true,false,46.049,46
false,false,8.443,36
false,false,0.0,48
false,false,151.119,35
false,false,49.128,30
false,false,90.264,33
false,false,3.04,35
true,false,4.716,43
false,false,48.449,38
false,false,4.274,44
true,false,233.304,45
false,false,0.856,34
false,false,2.194,30
false,false,0.0,44
false,true,37.382,47
false,false,0.367,32
false,false,39.378,41
false,false,25.02,49
false,false,28.092,36
